D_TEMPORAL_0;D_TERRITORIO_1;D_TERRITORIO_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2019;6601;11;00;NC000;Andaluces;115.0;A
2019;6601;11;00;00;Andaluces;20052.0;A
2019;6601;14;00;04;Andaluces;12.0;A
2019;6601;14;00;11;Andaluces;22.0;A
2019;6601;14;00;14;Andaluces;7123.0;A
2019;6601;14;00;18;Andaluces;42.0;A
2019;6601;14;00;21;Andaluces;5.0;A
2019;6601;14;00;23;Andaluces;47.0;A
2019;6601;14;00;29;Andaluces;28.0;A
2019;6601;14;00;41;Andaluces;74.0;A
2019;6601;14;00;C01;Andaluces;7353.0;A
2019;6601;14;00;C02;Andaluces;424.0;A
2019;6601;14;00;66;Andaluces;6425.0;A
2019;6601;14;00;NC000;Andaluces;77.0;A
2019;6601;14;00;00;Andaluces;14279.0;A
2019;6601;18;00;04;Andaluces;81.0;A
2019;6601;18;00;11;Andaluces;60.0;A
2019;6601;18;00;14;Andaluces;54.0;A
2019;6601;18;00;18;Andaluces;10175.0;A
2019;6601;18;00;21;Andaluces;15.0;A
2019;6601;18;00;23;Andaluces;126.0;A
2019;6601;18;00;29;Andaluces;95.0;A
2019;6601;18;00;41;Andaluces;61.0;A
2019;6601;18;00;C01;Andaluces;10667.0;A
2019;6601;18;00;C02;Andaluces;873.0;A
2019;6601;18;00;66;Andaluces;9798.0;A
2019;6601;18;00;NC000;Andaluces;131.0;A
2019;6601;18;00;00;Andaluces;21469.0;A
2019;6601;21;00;04;Andaluces;;A
2019;6601;21;00;11;Andaluces;28.0;A
2019;6601;21;00;14;Andaluces;16.0;A
2019;6601;21;00;18;Andaluces;5.0;A
2019;6601;21;00;21;Andaluces;2734.0;A
2019;6601;21;00;23;Andaluces;9.0;A
2019;6601;21;00;29;Andaluces;12.0;A
2019;6601;21;00;41;Andaluces;119.0;A
2019;6601;21;00;C01;Andaluces;2923.0;A
2019;6601;21;00;C02;Andaluces;222.0;A
2019;6601;21;00;66;Andaluces;3072.0;A
2019;6601;21;00;NC000;Andaluces;13.0;A
2019;6601;21;00;00;Andaluces;6230.0;A
2019;6601;23;00;04;Andaluces;7.0;A
2019;6601;23;00;11;Andaluces;9.0;A
2019;6601;23;00;14;Andaluces;29.0;A
2019;6601;23;00;18;Andaluces;63.0;A
2019;6601;23;00;21;Andaluces;3.0;A
2019;6601;23;00;23;Andaluces;4558.0;A
2019;6601;23;00;29;Andaluces;18.0;A
2019;6601;23;00;41;Andaluces;20.0;A
2019;6601;23;00;C01;Andaluces;4707.0;A
2019;6601;23;00;C02;Andaluces;278.0;A
2019;6601;23;00;66;Andaluces;3590.0;A
2019;6601;23;00;NC000;Andaluces;46.0;A
2019;6601;23;00;00;Andaluces;8621.0;A
2019;6601;29;00;04;Andaluces;42.0;A
2019;6601;29;00;11;Andaluces;344.0;A
2019;6601;29;00;14;Andaluces;213.0;A
2019;6601;29;00;18;Andaluces;228.0;A
2019;6601;29;00;21;Andaluces;17.0;A
2019;6601;29;00;23;Andaluces;125.0;A
2019;6601;29;00;29;Andaluces;11486.0;A
2019;6601;29;00;41;Andaluces;198.0;A
2019;6601;29;00;C01;Andaluces;12653.0;A
2019;6601;29;00;C02;Andaluces;1842.0;A
2019;6601;29;00;66;Andaluces;16876.0;A
2019;6601;29;00;NC000;Andaluces;155.0;A
2019;6601;29;00;00;Andaluces;31526.0;A
2019;6601;41;00;04;Andaluces;37.0;A
2019;6601;41;00;11;Andaluces;261.0;A
2019;6601;41;00;14;Andaluces;138.0;A
2019;6601;41;00;18;Andaluces;68.0;A
2019;6601;41;00;21;Andaluces;153.0;A
2019;6601;41;00;23;Andaluces;61.0;A
2019;6601;41;00;29;Andaluces;117.0;A
2019;6601;41;00;41;Andaluces;10971.0;A
2019;6601;41;00;C01;Andaluces;11806.0;A
2019;6601;41;00;C02;Andaluces;1130.0;A
2019;6601;41;00;66;Andaluces;11193.0;A
2019;6601;41;00;NC000;Andaluces;119.0;A
2019;6601;41;00;00;Andaluces;24248.0;A
2019;6602;C01;00;04;Andaluces;94.0;A
2019;6602;C01;00;11;Andaluces;211.0;A
2019;6602;C01;00;14;Andaluces;72.0;A
2019;6602;C01;00;18;Andaluces;187.0;A
2019;6602;C01;00;21;Andaluces;46.0;A
2019;6602;C01;00;23;Andaluces;55.0;A
2019;6602;C01;00;29;Andaluces;332.0;A
2019;6602;C01;00;41;Andaluces;201.0;A
2019;6602;C01;00;C01;Andaluces;1198.0;A
2019;6602;C01;00;C02;Andaluces;398.0;A
2019;6602;C01;00;66;Andaluces;3244.0;A
2019;6602;C01;00;NC000;Andaluces;17.0;A
2019;6602;C01;00;00;Andaluces;4857.0;A
2019;6602;04;00;04;Andaluces;90.0;A
2019;6602;04;00;11;Andaluces;1.0;A
2019;6602;04;00;14;Andaluces;1.0;A
2019;6602;04;00;18;Andaluces;5.0;A
2019;6602;04;00;21;Andaluces;;A
2019;6602;04;00;23;Andaluces;1.0;A
2019;6602;04;00;29;Andaluces;1.0;A
2019;6602;04;00;41;Andaluces;1.0;A
2019;6602;04;00;C01;Andaluces;100.0;A
2019;6602;04;00;C02;Andaluces;18.0;A
2019;6602;04;00;66;Andaluces;170.0;A
2019;6602;04;00;NC000;Andaluces;1.0;A
2019;6602;04;00;00;Andaluces;289.0;A
2019;6602;11;00;04;Andaluces;;A
2019;6602;11;00;11;Andaluces;187.0;A
2019;6602;11;00;14;Andaluces;2.0;A
2019;6602;11;00;18;Andaluces;5.0;A
2019;6602;11;00;21;Andaluces;3.0;A
2019;6602;11;00;23;Andaluces;1.0;A
2019;6602;11;00;29;Andaluces;4.0;A
2019;6602;11;00;41;Andaluces;6.0;A
2019;6602;11;00;C01;Andaluces;208.0;A
2019;6602;11;00;C02;Andaluces;65.0;A
2019;6602;11;00;66;Andaluces;434.0;A
2019;6602;11;00;NC000;Andaluces;2.0;A
2019;6602;11;00;00;Andaluces;709.0;A
2019;6602;14;00;04;Andaluces;;A
2019;6602;14;00;11;Andaluces;4.0;A
2019;6602;14;00;14;Andaluces;62.0;A
2019;6602;14;00;18;Andaluces;2.0;A
2019;6602;14;00;21;Andaluces;;A
2019;6602;14;00;23;Andaluces;1.0;A
2019;6602;14;00;29;Andaluces;1.0;A
2019;6602;14;00;41;Andaluces;2.0;A
2019;6602;14;00;C01;Andaluces;72.0;A
2019;6602;14;00;C02;Andaluces;9.0;A
2019;6602;14;00;66;Andaluces;77.0;A
2019;6602;14;00;NC000;Andaluces;2.0;A
2019;6602;14;00;00;Andaluces;160.0;A
2019;6602;18;00;04;Andaluces;1.0;A
2019;6602;18;00;11;Andaluces;3.0;A
2019;6602;18;00;14;Andaluces;1.0;A
2019;6602;18;00;18;Andaluces;158.0;A
2019;6602;18;00;21;Andaluces;;A
2019;6602;18;00;23;Andaluces;5.0;A
2019;6602;18;00;29;Andaluces;3.0;A
2019;6602;18;00;41;Andaluces;2.0;A
2019;6602;18;00;C01;Andaluces;173.0;A
2019;6602;18;00;C02;Andaluces;47.0;A
2019;6602;18;00;66;Andaluces;303.0;A
2019;6602;18;00;NC000;Andaluces;1.0;A
2019;6602;18;00;00;Andaluces;524.0;A
2019;6602;21;00;04;Andaluces;;A
2019;6602;21;00;11;Andaluces;;A
2019;6602;21;00;14;Andaluces;1.0;A
2019;6602;21;00;18;Andaluces;2.0;A
2019;6602;21;00;21;Andaluces;36.0;A
2019;6602;21;00;23;Andaluces;;A
2019;6602;21;00;29;Andaluces;;A
2019;6602;21;00;41;Andaluces;5.0;A
2019;6602;21;00;C01;Andaluces;44.0;A
2019;6602;21;00;C02;Andaluces;8.0;A
2019;6602;21;00;66;Andaluces;73.0;A
2019;6602;21;00;NC000;Andaluces;1.0;A
2019;6602;21;00;00;Andaluces;126.0;A
2019;6602;23;00;04;Andaluces;1.0;A
2019;6602;23;00;11;Andaluces;;A
2019;6602;23;00;14;Andaluces;;A
2019;6602;23;00;18;Andaluces;2.0;A
2019;6602;23;00;21;Andaluces;;A
2019;6602;23;00;23;Andaluces;38.0;A
2019;6602;23;00;29;Andaluces;;A
2019;6602;23;00;41;Andaluces;;A
2019;6602;23;00;C01;Andaluces;41.0;A
2019;6602;23;00;C02;Andaluces;20.0;A
2019;6602;23;00;66;Andaluces;79.0;A
2019;6602;23;00;NC000;Andaluces;;A
2019;6602;23;00;00;Andaluces;140.0;A
2019;6602;29;00;04;Andaluces;1.0;A
2019;6602;29;00;11;Andaluces;9.0;A
2019;6602;29;00;14;Andaluces;1.0;A
2019;6602;29;00;18;Andaluces;8.0;A
2019;6602;29;00;21;Andaluces;;A
2019;6602;29;00;23;Andaluces;7.0;A
2019;6602;29;00;29;Andaluces;320.0;A
2019;6602;29;00;41;Andaluces;8.0;A
2019;6602;29;00;C01;Andaluces;354.0;A
2019;6602;29;00;C02;Andaluces;172.0;A
2019;6602;29;00;66;Andaluces;1815.0;A
2019;6602;29;00;NC000;Andaluces;8.0;A
2019;6602;29;00;00;Andaluces;2349.0;A
2019;6602;41;00;04;Andaluces;1.0;A
2019;6602;41;00;11;Andaluces;7.0;A
2019;6602;41;00;14;Andaluces;4.0;A
2019;6602;41;00;18;Andaluces;5.0;A
2019;6602;41;00;21;Andaluces;7.0;A
2019;6602;41;00;23;Andaluces;2.0;A
2019;6602;41;00;29;Andaluces;3.0;A
2019;6602;41;00;41;Andaluces;177.0;A
2019;6602;41;00;C01;Andaluces;206.0;A
2019;6602;41;00;C02;Andaluces;59.0;A
2019;6602;41;00;66;Andaluces;293.0;A
2019;6602;41;00;NC000;Andaluces;2.0;A
2019;6602;41;00;00;Andaluces;560.0;A
2019;6603;C01;00;04;Andaluces;4957.0;A
2019;6603;C01;00;11;Andaluces;3394.0;A
2019;6603;C01;00;14;Andaluces;1719.0;A
2019;6603;C01;00;18;Andaluces;5981.0;A
2019;6603;C01;00;21;Andaluces;695.0;A
2019;6603;C01;00;23;Andaluces;1289.0;A
2019;6603;C01;00;29;Andaluces;4722.0;A
2019;6603;C01;00;41;Andaluces;4452.0;A
2019;6603;C01;00;C01;Andaluces;27209.0;A
2019;6603;C01;00;C02;Andaluces;2201.0;A
2019;6603;C01;00;66;Andaluces;109450.0;A
2019;6603;C01;00;NC000;Andaluces;445.0;A
2019;6603;C01;00;00;Andaluces;139305.0;A
2019;6603;04;00;04;Andaluces;4881.0;A
2019;6603;04;00;11;Andaluces;2.0;A
2019;6603;04;00;14;Andaluces;5.0;A
2019;6603;04;00;18;Andaluces;63.0;A
2019;6603;04;00;21;Andaluces;2.0;A
2019;6603;04;00;23;Andaluces;6.0;A
2019;6603;04;00;29;Andaluces;12.0;A
2019;6603;04;00;41;Andaluces;4.0;A
2019;6603;04;00;C01;Andaluces;4975.0;A
2019;6603;04;00;C02;Andaluces;177.0;A
2019;6603;04;00;66;Andaluces;27983.0;A
2019;6603;04;00;NC000;Andaluces;137.0;A
2019;6603;04;00;00;Andaluces;33272.0;A
2019;6603;11;00;04;Andaluces;6.0;A
2019;6603;11;00;11;Andaluces;3184.0;A
2019;6603;11;00;14;Andaluces;23.0;A
2019;6603;11;00;18;Andaluces;21.0;A
2019;6603;11;00;21;Andaluces;9.0;A
2019;6603;11;00;23;Andaluces;8.0;A
2019;6603;11;00;29;Andaluces;30.0;A
2019;6603;11;00;41;Andaluces;101.0;A
2019;6603;11;00;C01;Andaluces;3382.0;A
2019;6603;11;00;C02;Andaluces;308.0;A
2019;6603;11;00;66;Andaluces;8226.0;A
2019;6603;11;00;NC000;Andaluces;16.0;A
2019;6603;11;00;00;Andaluces;11932.0;A
2019;6603;14;00;04;Andaluces;2.0;A
2019;6603;14;00;11;Andaluces;4.0;A
2019;6603;14;00;14;Andaluces;1527.0;A
2019;6603;14;00;18;Andaluces;10.0;A
2019;6603;14;00;21;Andaluces;1.0;A
2019;6603;14;00;23;Andaluces;9.0;A
2019;6603;14;00;29;Andaluces;9.0;A
2019;6603;14;00;41;Andaluces;27.0;A
2019;6603;14;00;C01;Andaluces;1589.0;A
2019;6603;14;00;C02;Andaluces;88.0;A
2019;6603;14;00;66;Andaluces;4173.0;A
2019;6603;14;00;NC000;Andaluces;9.0;A
2019;6603;14;00;00;Andaluces;5859.0;A
2019;6603;18;00;04;Andaluces;21.0;A
2019;6603;18;00;11;Andaluces;21.0;A
2019;6603;18;00;14;Andaluces;22.0;A
2019;6603;18;00;18;Andaluces;5767.0;A
2019;6603;18;00;21;Andaluces;3.0;A
2019;6603;18;00;23;Andaluces;51.0;A
2019;6603;18;00;29;Andaluces;29.0;A
2019;6603;18;00;41;Andaluces;16.0;A
2019;6603;18;00;C01;Andaluces;5930.0;A
2019;6603;18;00;C02;Andaluces;279.0;A
2019;6603;18;00;66;Andaluces;28071.0;A
2019;6603;18;00;NC000;Andaluces;132.0;A
2019;6603;18;00;00;Andaluces;34412.0;A
2019;6603;21;00;04;Andaluces;1.0;A
2019;6603;21;00;11;Andaluces;5.0;A
2019;6603;21;00;14;Andaluces;4.0;A
2019;6603;21;00;18;Andaluces;3.0;A
2019;6603;21;00;21;Andaluces;608.0;A
2019;6603;21;00;23;Andaluces;1.0;A
2019;6603;21;00;29;Andaluces;2.0;A
2019;6603;21;00;41;Andaluces;22.0;A
2019;6603;21;00;C01;Andaluces;646.0;A
2019;6603;21;00;C02;Andaluces;48.0;A
2019;6603;21;00;66;Andaluces;1775.0;A
2019;6603;21;00;NC000;Andaluces;1.0;A
2019;6603;21;00;00;Andaluces;2470.0;A
2019;6603;23;00;04;Andaluces;4.0;A
2019;6603;23;00;11;Andaluces;1.0;A
2019;6603;23;00;14;Andaluces;7.0;A
2019;6603;23;00;18;Andaluces;16.0;A
2019;6603;23;00;21;Andaluces;1.0;A
2019;6603;23;00;23;Andaluces;1152.0;A
2019;6603;23;00;29;Andaluces;4.0;A
2019;6603;23;00;41;Andaluces;3.0;A
2019;6603;23;00;C01;Andaluces;1188.0;A
2019;6603;23;00;C02;Andaluces;74.0;A
2019;6603;23;00;66;Andaluces;4370.0;A
2019;6603;23;00;NC000;Andaluces;14.0;A
2019;6603;23;00;00;Andaluces;5646.0;A
2019;6603;29;00;04;Andaluces;22.0;A
2019;6603;29;00;11;Andaluces;65.0;A
2019;6603;29;00;14;Andaluces;70.0;A
2019;6603;29;00;18;Andaluces;69.0;A
2019;6603;29;00;21;Andaluces;10.0;A
2019;6603;29;00;23;Andaluces;30.0;A
2019;6603;29;00;29;Andaluces;4596.0;A
2019;6603;29;00;41;Andaluces;56.0;A
2019;6603;29;00;C01;Andaluces;4918.0;A
2019;6603;29;00;C02;Andaluces;741.0;A
2019;6603;29;00;66;Andaluces;23567.0;A
2019;6603;29;00;NC000;Andaluces;81.0;A
2019;6603;29;00;00;Andaluces;29307.0;A
2019;6603;41;00;04;Andaluces;20.0;A
2019;6603;41;00;11;Andaluces;112.0;A
2019;6603;41;00;14;Andaluces;61.0;A
2019;6603;41;00;18;Andaluces;32.0;A
2019;6603;41;00;21;Andaluces;61.0;A
2019;6603;41;00;23;Andaluces;32.0;A
2019;6603;41;00;29;Andaluces;40.0;A
2019;6603;41;00;41;Andaluces;4223.0;A
2019;6603;41;00;C01;Andaluces;4581.0;A
2019;6603;41;00;C02;Andaluces;486.0;A
2019;6603;41;00;66;Andaluces;11285.0;A
2019;6603;41;00;NC000;Andaluces;55.0;A
2019;6603;41;00;00;Andaluces;16407.0;A
2019;6604;C01;00;04;Andaluces;86.0;A
2019;6604;C01;00;11;Andaluces;325.0;A
2019;6604;C01;00;14;Andaluces;158.0;A
2019;6604;C01;00;18;Andaluces;274.0;A
2019;6604;C01;00;21;Andaluces;67.0;A
2019;6604;C01;00;23;Andaluces;101.0;A
2019;6604;C01;00;29;Andaluces;474.0;A
2019;6604;C01;00;41;Andaluces;466.0;A
2019;6604;C01;00;C01;Andaluces;1951.0;A
2019;6604;C01;00;C02;Andaluces;399.0;A
2019;6604;C01;00;66;Andaluces;1915.0;A
2019;6604;C01;00;NC000;Andaluces;3.0;A
2019;6604;C01;00;00;Andaluces;4268.0;A
2019;6604;04;00;04;Andaluces;79.0;A
2019;6604;04;00;11;Andaluces;;A
2019;6604;04;00;14;Andaluces;1.0;A
2019;6604;04;00;18;Andaluces;6.0;A
2019;6604;04;00;21;Andaluces;;A
2019;6604;04;00;23;Andaluces;;A
2019;6604;04;00;29;Andaluces;1.0;A
2019;6604;04;00;41;Andaluces;;A
2019;6604;04;00;C01;Andaluces;87.0;A
2019;6604;04;00;C02;Andaluces;22.0;A
2019;6604;04;00;66;Andaluces;77.0;A
2019;6604;04;00;NC000;Andaluces;;A
2019;6604;04;00;00;Andaluces;186.0;A
2019;6604;11;00;04;Andaluces;;A
2019;6604;11;00;11;Andaluces;295.0;A
2019;6604;11;00;14;Andaluces;2.0;A
2019;6604;11;00;18;Andaluces;5.0;A
2019;6604;11;00;21;Andaluces;;A
2019;6604;11;00;23;Andaluces;2.0;A
2019;6604;11;00;29;Andaluces;4.0;A
2019;6604;11;00;41;Andaluces;10.0;A
2019;6604;11;00;C01;Andaluces;318.0;A
2019;6604;11;00;C02;Andaluces;44.0;A
2019;6604;11;00;66;Andaluces;247.0;A
2019;6604;11;00;NC000;Andaluces;;A
2019;6604;11;00;00;Andaluces;609.0;A
2019;6604;14;00;04;Andaluces;;A
2019;6604;14;00;11;Andaluces;1.0;A
2019;6604;14;00;14;Andaluces;127.0;A
2019;6604;14;00;18;Andaluces;2.0;A
2019;6604;14;00;21;Andaluces;1.0;A
2019;6604;14;00;23;Andaluces;1.0;A
2019;6604;14;00;29;Andaluces;3.0;A
2019;6604;14;00;41;Andaluces;4.0;A
2019;6604;14;00;C01;Andaluces;139.0;A
2019;6604;14;00;C02;Andaluces;25.0;A
2019;6604;14;00;66;Andaluces;68.0;A
2019;6604;14;00;NC000;Andaluces;;A
2019;6604;14;00;00;Andaluces;232.0;A
2019;6604;18;00;04;Andaluces;3.0;A
2019;6604;18;00;11;Andaluces;2.0;A
2019;6604;18;00;14;Andaluces;4.0;A
2019;6604;18;00;18;Andaluces;235.0;A
2019;6604;18;00;21;Andaluces;1.0;A
2019;6604;18;00;23;Andaluces;6.0;A
2019;6604;18;00;29;Andaluces;2.0;A
2019;6604;18;00;41;Andaluces;3.0;A
2019;6604;18;00;C01;Andaluces;256.0;A
2019;6604;18;00;C02;Andaluces;48.0;A
2019;6604;18;00;66;Andaluces;333.0;A
2019;6604;18;00;NC000;Andaluces;1.0;A
2019;6604;18;00;00;Andaluces;638.0;A
2019;6604;21;00;04;Andaluces;;A
2019;6604;21;00;11;Andaluces;1.0;A
2019;6604;21;00;14;Andaluces;2.0;A
2019;6604;21;00;18;Andaluces;;A
2019;6604;21;00;21;Andaluces;55.0;A
2019;6604;21;00;23;Andaluces;;A
2019;6604;21;00;29;Andaluces;1.0;A
2019;6604;21;00;41;Andaluces;7.0;A
2019;6604;21;00;C01;Andaluces;66.0;A
2019;6604;21;00;C02;Andaluces;17.0;A
2019;6604;21;00;66;Andaluces;26.0;A
2019;6604;21;00;NC000;Andaluces;;A
2019;6604;21;00;00;Andaluces;109.0;A
2019;6604;23;00;04;Andaluces;;A
2019;6604;23;00;11;Andaluces;1.0;A
2019;6604;23;00;14;Andaluces;2.0;A
2019;6604;23;00;18;Andaluces;4.0;A
2019;6604;23;00;21;Andaluces;;A
2019;6604;23;00;23;Andaluces;77.0;A
2019;6604;23;00;29;Andaluces;;A
2019;6604;23;00;41;Andaluces;;A
2019;6604;23;00;C01;Andaluces;84.0;A
2019;6604;23;00;C02;Andaluces;14.0;A
2019;6604;23;00;66;Andaluces;80.0;A
2019;6604;23;00;NC000;Andaluces;;A
2019;6604;23;00;00;Andaluces;178.0;A
2019;6604;29;00;04;Andaluces;1.0;A
2019;6604;29;00;11;Andaluces;12.0;A
2019;6604;29;00;14;Andaluces;9.0;A
2019;6604;29;00;18;Andaluces;16.0;A
2019;6604;29;00;21;Andaluces;1.0;A
2019;6604;29;00;23;Andaluces;11.0;A
2019;6604;29;00;29;Andaluces;452.0;A
2019;6604;29;00;41;Andaluces;12.0;A
2019;6604;29;00;C01;Andaluces;514.0;A
2019;6604;29;00;C02;Andaluces;142.0;A
2019;6604;29;00;66;Andaluces;791.0;A
2019;6604;29;00;NC000;Andaluces;1.0;A
2019;6604;29;00;00;Andaluces;1448.0;A
2019;6604;41;00;04;Andaluces;3.0;A
2019;6604;41;00;11;Andaluces;13.0;A
2019;6604;41;00;14;Andaluces;11.0;A
2019;6604;41;00;18;Andaluces;6.0;A
2019;6604;41;00;21;Andaluces;9.0;A
2019;6604;41;00;23;Andaluces;4.0;A
2019;6604;41;00;29;Andaluces;11.0;A
2019;6604;41;00;41;Andaluces;430.0;A
2019;6604;41;00;C01;Andaluces;487.0;A
2019;6604;41;00;C02;Andaluces;87.0;A
2019;6604;41;00;66;Andaluces;293.0;A
2019;6604;41;00;NC000;Andaluces;1.0;A
2019;6604;41;00;00;Andaluces;868.0;A
2019;6605;C01;00;04;Andaluces;49.0;A
2019;6605;C01;00;11;Andaluces;440.0;A
2019;6605;C01;00;14;Andaluces;331.0;A
2019;6605;C01;00;18;Andaluces;171.0;A
2019;6605;C01;00;21;Andaluces;39.0;A
2019;6605;C01;00;23;Andaluces;129.0;A
2019;6605;C01;00;29;Andaluces;376.0;A
2019;6605;C01;00;41;Andaluces;300.0;A
2019;6605;C01;00;C01;Andaluces;1835.0;A
2019;6605;C01;00;C02;Andaluces;148.0;A
2019;6605;C01;00;66;Andaluces;1256.0;A
2019;6605;C01;00;NC000;Andaluces;30.0;A
2019;6605;C01;00;00;Andaluces;3269.0;A
2019;6605;04;00;04;Andaluces;45.0;A
2019;6605;04;00;11;Andaluces;1.0;A
2019;6605;04;00;14;Andaluces;;A
2019;6605;04;00;18;Andaluces;2.0;A
2019;6605;04;00;21;Andaluces;;A
2019;6605;04;00;23;Andaluces;1.0;A
2019;6605;04;00;29;Andaluces;;A
2019;6605;04;00;41;Andaluces;1.0;A
2019;6605;04;00;C01;Andaluces;50.0;A
2019;6605;04;00;C02;Andaluces;6.0;A
2019;6605;04;00;66;Andaluces;45.0;A
2019;6605;04;00;NC000;Andaluces;;A
2019;6605;04;00;00;Andaluces;101.0;A
2019;6605;11;00;04;Andaluces;1.0;A
2019;6605;11;00;11;Andaluces;422.0;A
2019;6605;11;00;14;Andaluces;2.0;A
2019;6605;11;00;18;Andaluces;2.0;A
2019;6605;11;00;21;Andaluces;1.0;A
2019;6605;11;00;23;Andaluces;;A
2019;6605;11;00;29;Andaluces;13.0;A
2019;6605;11;00;41;Andaluces;7.0;A
2019;6605;11;00;C01;Andaluces;448.0;A
2019;6605;11;00;C02;Andaluces;28.0;A
2019;6605;11;00;66;Andaluces;284.0;A
2019;6605;11;00;NC000;Andaluces;8.0;A
2019;6605;11;00;00;Andaluces;768.0;A
2019;6605;14;00;04;Andaluces;;A
2019;6605;14;00;11;Andaluces;1.0;A
2019;6605;14;00;14;Andaluces;317.0;A
2019;6605;14;00;18;Andaluces;2.0;A
2019;6605;14;00;21;Andaluces;;A
2019;6605;14;00;23;Andaluces;1.0;A
2019;6605;14;00;29;Andaluces;3.0;A
2019;6605;14;00;41;Andaluces;5.0;A
2019;6605;14;00;C01;Andaluces;329.0;A
2019;6605;14;00;C02;Andaluces;13.0;A
2019;6605;14;00;66;Andaluces;213.0;A
2019;6605;14;00;NC000;Andaluces;3.0;A
2019;6605;14;00;00;Andaluces;558.0;A
2019;6605;18;00;04;Andaluces;1.0;A
2019;6605;18;00;11;Andaluces;1.0;A
2019;6605;18;00;14;Andaluces;;A
2019;6605;18;00;18;Andaluces;155.0;A
2019;6605;18;00;21;Andaluces;;A
2019;6605;18;00;23;Andaluces;1.0;A
2019;6605;18;00;29;Andaluces;1.0;A
2019;6605;18;00;41;Andaluces;1.0;A
2019;6605;18;00;C01;Andaluces;160.0;A
2019;6605;18;00;C02;Andaluces;19.0;A
2019;6605;18;00;66;Andaluces;129.0;A
2019;6605;18;00;NC000;Andaluces;4.0;A
2019;6605;18;00;00;Andaluces;312.0;A
2019;6605;21;00;04;Andaluces;;A
2019;6605;21;00;11;Andaluces;1.0;A
2019;6605;21;00;14;Andaluces;;A
2019;6605;21;00;18;Andaluces;;A
2019;6605;21;00;21;Andaluces;35.0;A
2019;6605;21;00;23;Andaluces;;A
2019;6605;21;00;29;Andaluces;;A
2019;6605;21;00;41;Andaluces;4.0;A
2019;6605;21;00;C01;Andaluces;40.0;A
2019;6605;21;00;C02;Andaluces;13.0;A
2019;6605;21;00;66;Andaluces;18.0;A
2019;6605;21;00;NC000;Andaluces;;A
2019;6605;21;00;00;Andaluces;71.0;A
2019;6605;23;00;04;Andaluces;;A
2019;6605;23;00;11;Andaluces;;A
2019;6605;23;00;14;Andaluces;;A
2019;6605;23;00;18;Andaluces;;A
2019;6605;23;00;21;Andaluces;;A
2019;6605;23;00;23;Andaluces;121.0;A
2019;6605;23;00;29;Andaluces;;A
2019;6605;23;00;41;Andaluces;;A
2019;6605;23;00;C01;Andaluces;121.0;A
2019;6605;23;00;C02;Andaluces;3.0;A
2019;6605;23;00;66;Andaluces;78.0;A
2019;6605;23;00;NC000;Andaluces;3.0;A
2019;6605;23;00;00;Andaluces;205.0;A
2019;6605;29;00;04;Andaluces;2.0;A
2019;6605;29;00;11;Andaluces;8.0;A
2019;6605;29;00;14;Andaluces;7.0;A
2019;6605;29;00;18;Andaluces;6.0;A
2019;6605;29;00;21;Andaluces;;A
2019;6605;29;00;23;Andaluces;4.0;A
2019;6605;29;00;29;Andaluces;356.0;A
2019;6605;29;00;41;Andaluces;8.0;A
2019;6605;29;00;C01;Andaluces;391.0;A
2019;6605;29;00;C02;Andaluces;45.0;A
2019;6605;29;00;66;Andaluces;315.0;A
2019;6605;29;00;NC000;Andaluces;10.0;A
2019;6605;29;00;00;Andaluces;761.0;A
2019;6605;41;00;04;Andaluces;;A
2019;6605;41;00;11;Andaluces;6.0;A
2019;6605;41;00;14;Andaluces;5.0;A
2019;6605;41;00;18;Andaluces;4.0;A
2019;6605;41;00;21;Andaluces;3.0;A
2019;6605;41;00;23;Andaluces;1.0;A
2019;6605;41;00;29;Andaluces;3.0;A
2019;6605;41;00;41;Andaluces;274.0;A
2019;6605;41;00;C01;Andaluces;296.0;A
2019;6605;41;00;C02;Andaluces;21.0;A
2019;6605;41;00;66;Andaluces;174.0;A
2019;6605;41;00;NC000;Andaluces;2.0;A
2019;6605;41;00;00;Andaluces;493.0;A
2020;66;C01;00;04;Andaluces;11838.0;A
2020;66;C01;00;11;Andaluces;15135.0;A
2020;66;C01;00;14;Andaluces;10003.0;A
2020;66;C01;00;18;Andaluces;17668.0;A
2020;66;C01;00;21;Andaluces;3903.0;A
2020;66;C01;00;23;Andaluces;6706.0;A
2020;66;C01;00;29;Andaluces;18258.0;A
2020;66;C01;00;41;Andaluces;17746.0;A
2020;66;C01;00;C01;Andaluces;101257.0;A
2020;66;C01;00;C02;Andaluces;9668.0;A
2020;66;C01;00;66;Andaluces;188441.0;A
2020;66;C01;00;NC000;Andaluces;1169.0;A
2020;66;C01;00;00;Andaluces;300535.0;A
2020;66;04;00;04;Andaluces;11543.0;A
2020;66;04;00;11;Andaluces;28.0;A
2020;66;04;00;14;Andaluces;29.0;A
2020;66;04;00;18;Andaluces;221.0;A
2020;66;04;00;21;Andaluces;9.0;A
2020;66;04;00;23;Andaluces;47.0;A
2020;66;04;00;29;Andaluces;58.0;A
2020;66;04;00;41;Andaluces;38.0;A
2020;66;04;00;C01;Andaluces;11973.0;A
2020;66;04;00;C02;Andaluces;855.0;A
2020;66;04;00;66;Andaluces;36062.0;A
2020;66;04;00;NC000;Andaluces;200.0;A
2020;66;04;00;00;Andaluces;49090.0;A
