TEMPORAL;TERRITORIO;NACIONACONYUGES;INDICATOR;OBS_VALUE;FREQ
2018;C01;30;SEPARACIONES;5.5695;A
2018;C01;4;SEPARACIONES;4.1004;A
2018;C01;5;SEPARACIONES;1.4691;A
2018;04;00;SEPARACIONES;26.8855;A
2018;04;11;SEPARACIONES;26.8855;A
2018;04;10;SEPARACIONES;26.8855;A
2018;04;1;SEPARACIONES;26.8855;A
2018;11;00;SEPARACIONES;131.8558;A
2018;11;11;SEPARACIONES;129.6777;A
2018;11;10;SEPARACIONES;129.6777;A
2018;11;1;SEPARACIONES;129.6777;A
2018;11;22;SEPARACIONES;2.1781;A
2018;11;20;SEPARACIONES;2.1781;A
2018;11;2;SEPARACIONES;2.1781;A
2018;14;00;SEPARACIONES;94.772;A
2018;14;11;SEPARACIONES;94.772;A
2018;14;10;SEPARACIONES;94.772;A
2018;14;1;SEPARACIONES;94.772;A
2018;18;00;SEPARACIONES;120.6111;A
2018;18;11;SEPARACIONES;118.2735;A
2018;18;10;SEPARACIONES;118.2735;A
2018;18;1;SEPARACIONES;118.2735;A
2018;18;22;SEPARACIONES;2.3376;A
2018;18;20;SEPARACIONES;2.3376;A
2018;18;2;SEPARACIONES;2.3376;A
2018;21;00;SEPARACIONES;27.635;A
2018;21;11;SEPARACIONES;27.635;A
2018;21;10;SEPARACIONES;27.635;A
2018;21;1;SEPARACIONES;27.635;A
2018;23;00;SEPARACIONES;86.754;A
2018;23;11;SEPARACIONES;86.754;A
2018;23;10;SEPARACIONES;86.754;A
2018;23;1;SEPARACIONES;86.754;A
2018;29;00;SEPARACIONES;134.7646;A
2018;29;11;SEPARACIONES;128.8663;A
2018;29;10;SEPARACIONES;128.8663;A
2018;29;1;SEPARACIONES;128.8663;A
2018;29;22;SEPARACIONES;5.8983;A
2018;29;20;SEPARACIONES;3.9322;A
2018;29;2;SEPARACIONES;3.9322;A
2018;29;30;SEPARACIONES;1.9661;A
2018;29;4;SEPARACIONES;1.9661;A
2018;41;00;SEPARACIONES;197.5501;A
2018;41;11;SEPARACIONES;190.3433;A
2018;41;10;SEPARACIONES;190.3433;A
2018;41;1;SEPARACIONES;190.3433;A
2018;41;22;SEPARACIONES;7.2068;A
2018;41;20;SEPARACIONES;3.6034;A
2018;41;2;SEPARACIONES;1.4691;A
2018;41;3;SEPARACIONES;2.1343;A
2018;41;30;SEPARACIONES;3.6034;A
2018;41;4;SEPARACIONES;2.1343;A
2018;41;5;SEPARACIONES;1.4691;A
2017;C01;00;SEPARACIONES;839.597;A
2017;C01;11;SEPARACIONES;821.8596;A
2017;C01;10;SEPARACIONES;821.8596;A
2017;C01;1;SEPARACIONES;821.8596;A
2017;C01;22;SEPARACIONES;17.7374;A
2017;C01;20;SEPARACIONES;13.1313;A
2017;C01;2;SEPARACIONES;3.8565;A
2017;C01;3;SEPARACIONES;9.2748;A
2017;C01;30;SEPARACIONES;4.6061;A
2017;C01;4;SEPARACIONES;4.6061;A
2017;04;00;SEPARACIONES;35.0423;A
2017;04;11;SEPARACIONES;35.0423;A
2017;04;10;SEPARACIONES;35.0423;A
2017;04;1;SEPARACIONES;35.0423;A
2017;11;00;SEPARACIONES;163.034;A
2017;11;11;SEPARACIONES;163.034;A
2017;11;10;SEPARACIONES;163.034;A
2017;11;1;SEPARACIONES;163.034;A
2017;14;00;SEPARACIONES;92.572;A
2017;14;11;SEPARACIONES;92.572;A
2017;14;10;SEPARACIONES;92.572;A
2017;14;1;SEPARACIONES;92.572;A
2017;18;00;SEPARACIONES;91.1584;A
2017;18;11;SEPARACIONES;89.1432;A
2017;18;10;SEPARACIONES;89.1432;A
2017;18;1;SEPARACIONES;89.1432;A
2017;18;22;SEPARACIONES;2.0152;A
2017;18;20;SEPARACIONES;2.0152;A
2017;18;3;SEPARACIONES;2.0152;A
2017;21;00;SEPARACIONES;32.839;A
2017;21;11;SEPARACIONES;30.8582;A
2017;21;10;SEPARACIONES;30.8582;A
2017;21;1;SEPARACIONES;30.8582;A
2017;21;22;SEPARACIONES;1.9808;A
2017;21;20;SEPARACIONES;1.9808;A
2017;21;3;SEPARACIONES;1.9808;A
2017;23;00;SEPARACIONES;76.0582;A
2017;23;11;SEPARACIONES;74.011;A
2017;23;10;SEPARACIONES;74.011;A
2017;23;1;SEPARACIONES;74.011;A
2017;23;22;SEPARACIONES;2.0472;A
2017;23;20;SEPARACIONES;2.0472;A
2017;23;3;SEPARACIONES;2.0472;A
2017;29;00;SEPARACIONES;159.5805;A
2017;29;11;SEPARACIONES;149.2608;A
2017;29;10;SEPARACIONES;149.2608;A
2017;29;1;SEPARACIONES;149.2608;A
2017;29;22;SEPARACIONES;10.3197;A
2017;29;20;SEPARACIONES;7.0881;A
2017;29;2;SEPARACIONES;3.8565;A
2017;29;3;SEPARACIONES;3.2316;A
2017;29;30;SEPARACIONES;3.2316;A
2017;29;4;SEPARACIONES;3.2316;A
2017;41;00;SEPARACIONES;189.3126;A
2017;41;11;SEPARACIONES;187.9381;A
2017;41;10;SEPARACIONES;187.9381;A
2017;41;1;SEPARACIONES;187.9381;A
2017;41;22;SEPARACIONES;1.3745;A
2017;41;30;SEPARACIONES;1.3745;A
2017;41;4;SEPARACIONES;1.3745;A
2016;C01;00;SEPARACIONES;902.9587;A
2016;C01;11;SEPARACIONES;868.0872;A
2016;C01;10;SEPARACIONES;868.0872;A
2016;C01;1;SEPARACIONES;868.0872;A
2016;C01;22;SEPARACIONES;34.8715;A
2016;C01;20;SEPARACIONES;22.5625;A
2016;C01;2;SEPARACIONES;15.7481;A
2016;C01;3;SEPARACIONES;6.8144;A
2016;C01;30;SEPARACIONES;12.309;A
2016;C01;4;SEPARACIONES;6.2306;A
2016;C01;5;SEPARACIONES;6.0784;A
2016;04;00;SEPARACIONES;42.5671;A
2016;04;11;SEPARACIONES;41.2372;A
2016;04;10;SEPARACIONES;41.2372;A
2016;04;1;SEPARACIONES;41.2372;A
2016;04;22;SEPARACIONES;1.3299;A
2016;04;20;SEPARACIONES;1.3299;A
2016;04;2;SEPARACIONES;1.3299;A
2016;11;00;SEPARACIONES;139.4344;A
2016;11;11;SEPARACIONES;136.2812;A
2016;11;10;SEPARACIONES;136.2812;A
2016;11;1;SEPARACIONES;136.2812;A
2016;11;22;SEPARACIONES;3.1532;A
2016;11;20;SEPARACIONES;1.5766;A
2016;11;2;SEPARACIONES;1.5766;A
2016;11;30;SEPARACIONES;1.5766;A
2016;11;5;SEPARACIONES;1.5766;A
2016;14;00;SEPARACIONES;115.2214;A
2016;14;11;SEPARACIONES;112.6116;A
2016;14;10;SEPARACIONES;112.6116;A
2016;14;1;SEPARACIONES;112.6116;A
2016;14;22;SEPARACIONES;2.6098;A
2016;14;20;SEPARACIONES;2.6098;A
2016;14;2;SEPARACIONES;2.6098;A
2016;18;00;SEPARACIONES;106.728;A
2016;18;11;SEPARACIONES;103.2704;A
2016;18;10;SEPARACIONES;103.2704;A
2016;18;1;SEPARACIONES;103.2704;A
2016;18;22;SEPARACIONES;3.4576;A
2016;18;20;SEPARACIONES;1.7288;A
2016;18;2;SEPARACIONES;1.7288;A
2016;18;30;SEPARACIONES;1.7288;A
2016;18;4;SEPARACIONES;1.7288;A
2016;21;00;SEPARACIONES;50.6884;A
2016;21;11;SEPARACIONES;47.9592;A
2016;21;10;SEPARACIONES;47.9592;A
2016;21;1;SEPARACIONES;47.9592;A
2016;21;22;SEPARACIONES;2.7292;A
2016;21;20;SEPARACIONES;2.7292;A
2016;21;2;SEPARACIONES;1.0;A
2016;21;3;SEPARACIONES;1.7292;A
2016;23;00;SEPARACIONES;72.7504;A
2016;23;11;SEPARACIONES;72.7504;A
2016;23;10;SEPARACIONES;72.7504;A
2016;23;1;SEPARACIONES;72.7504;A
2016;29;00;SEPARACIONES;172.0624;A
2016;29;11;SEPARACIONES;154.0552;A
2016;29;10;SEPARACIONES;154.0552;A
2016;29;1;SEPARACIONES;154.0552;A
2016;29;22;SEPARACIONES;18.0072;A
2016;29;20;SEPARACIONES;9.0036;A
2016;29;2;SEPARACIONES;7.503;A
2016;29;3;SEPARACIONES;1.5006;A
2016;29;30;SEPARACIONES;9.0036;A
2016;29;4;SEPARACIONES;4.5018;A
2016;29;5;SEPARACIONES;4.5018;A
2016;41;00;SEPARACIONES;203.5066;A
2016;41;11;SEPARACIONES;199.922;A
2016;41;10;SEPARACIONES;199.922;A
2016;41;1;SEPARACIONES;199.922;A
2016;41;22;SEPARACIONES;3.5846;A
2016;41;20;SEPARACIONES;3.5846;A
2016;41;3;SEPARACIONES;3.5846;A
2015;C01;00;SEPARACIONES;899.1127;A
2015;C01;11;SEPARACIONES;880.9859;A
2015;C01;10;SEPARACIONES;880.9859;A
2015;C01;1;SEPARACIONES;880.9859;A
2015;C01;22;SEPARACIONES;18.1268;A
2015;C01;20;SEPARACIONES;15.3647;A
2015;C01;2;SEPARACIONES;9.0558;A
2015;C01;3;SEPARACIONES;6.3089;A
2015;C01;30;SEPARACIONES;2.7621;A
2015;C01;4;SEPARACIONES;2.7621;A
2015;04;00;SEPARACIONES;56.0604;A
2015;04;11;SEPARACIONES;54.4818;A
2015;04;10;SEPARACIONES;54.4818;A
2015;04;1;SEPARACIONES;54.4818;A
2015;04;22;SEPARACIONES;1.5786;A
2015;04;20;SEPARACIONES;1.5786;A
2015;04;2;SEPARACIONES;1.5786;A
2015;11;00;SEPARACIONES;133.4995;A
2015;11;11;SEPARACIONES;128.7181;A
2015;11;10;SEPARACIONES;128.7181;A
2015;11;1;SEPARACIONES;128.7181;A
2015;11;22;SEPARACIONES;4.7814;A
2015;11;20;SEPARACIONES;4.7814;A
2015;11;2;SEPARACIONES;1.5938;A
2015;11;3;SEPARACIONES;3.1876;A
2015;14;00;SEPARACIONES;117.3954;A
2015;14;11;SEPARACIONES;117.3954;A
2015;14;10;SEPARACIONES;117.3954;A
2015;14;1;SEPARACIONES;117.3954;A
2015;18;00;SEPARACIONES;108.1972;A
2015;18;11;SEPARACIONES;104.7592;A
2015;18;10;SEPARACIONES;104.7592;A
2015;18;1;SEPARACIONES;104.7592;A
2015;18;22;SEPARACIONES;3.438;A
2015;18;20;SEPARACIONES;3.438;A
2015;18;2;SEPARACIONES;1.719;A
2015;18;3;SEPARACIONES;1.719;A
2015;21;00;SEPARACIONES;40.5241;A
2015;21;11;SEPARACIONES;40.5241;A
2015;21;10;SEPARACIONES;40.5241;A
2015;21;1;SEPARACIONES;40.5241;A
2015;23;00;SEPARACIONES;81.3217;A
2015;23;11;SEPARACIONES;81.3217;A
2015;23;10;SEPARACIONES;81.3217;A
2015;23;1;SEPARACIONES;81.3217;A
2015;29;00;SEPARACIONES;173.1336;A
2015;29;11;SEPARACIONES;167.5244;A
2015;29;10;SEPARACIONES;167.5244;A
2015;29;1;SEPARACIONES;167.5244;A
2015;29;22;SEPARACIONES;5.6092;A
2015;29;20;SEPARACIONES;4.2069;A
2015;29;2;SEPARACIONES;2.8046;A
2015;29;3;SEPARACIONES;1.4023;A
2015;29;30;SEPARACIONES;1.4023;A
2015;29;4;SEPARACIONES;1.4023;A
2015;41;00;SEPARACIONES;188.9808;A
2015;41;11;SEPARACIONES;186.2612;A
2015;41;10;SEPARACIONES;186.2612;A
2015;41;1;SEPARACIONES;186.2612;A
2015;41;22;SEPARACIONES;2.7196;A
2015;41;20;SEPARACIONES;1.3598;A
2015;41;2;SEPARACIONES;1.3598;A
2015;41;30;SEPARACIONES;1.3598;A
2015;41;4;SEPARACIONES;1.3598;A
2014;C01;00;SEPARACIONES;1033.68097;A
2014;C01;11;SEPARACIONES;1001.39039;A
2014;C01;10;SEPARACIONES;1001.39039;A
2014;C01;1;SEPARACIONES;1001.39039;A
2014;C01;22;SEPARACIONES;32.29058;A
2014;C01;20;SEPARACIONES;23.45245;A
2014;C01;2;SEPARACIONES;11.64405;A
2014;C01;3;SEPARACIONES;11.8084;A
2014;C01;30;SEPARACIONES;8.83813;A
2014;C01;4;SEPARACIONES;7.17266;A
2014;C01;5;SEPARACIONES;1.66547;A
2014;04;00;SEPARACIONES;57.933;A
2014;04;11;SEPARACIONES;50.868;A
2014;04;10;SEPARACIONES;50.868;A
2014;04;1;SEPARACIONES;50.868;A
2014;04;22;SEPARACIONES;7.065;A
2014;04;20;SEPARACIONES;2.826;A
2014;04;2;SEPARACIONES;1.413;A
2014;04;3;SEPARACIONES;1.413;A
2014;04;30;SEPARACIONES;4.239;A
2014;04;4;SEPARACIONES;4.239;A
2014;11;00;SEPARACIONES;162.30564;A
2014;11;11;SEPARACIONES;157.79715;A
2014;11;10;SEPARACIONES;157.79715;A
2014;11;1;SEPARACIONES;157.79715;A
2014;11;22;SEPARACIONES;4.50849;A
2014;11;20;SEPARACIONES;4.50849;A
2014;11;2;SEPARACIONES;1.50283;A
2014;11;3;SEPARACIONES;3.00566;A
2014;14;00;SEPARACIONES;113.25196;A
2014;14;11;SEPARACIONES;111.58649;A
2014;14;10;SEPARACIONES;111.58649;A
2014;14;1;SEPARACIONES;111.58649;A
2014;14;22;SEPARACIONES;1.66547;A
2014;14;30;SEPARACIONES;1.66547;A
2014;14;5;SEPARACIONES;1.66547;A
2014;18;00;SEPARACIONES;138.23355;A
2014;18;11;SEPARACIONES;135.19545;A
2014;18;10;SEPARACIONES;135.19545;A
2014;18;1;SEPARACIONES;135.19545;A
2014;18;22;SEPARACIONES;3.0381;A
2014;18;20;SEPARACIONES;1.51905;A
2014;18;2;SEPARACIONES;1.51905;A
2014;18;30;SEPARACIONES;1.51905;A
2014;18;4;SEPARACIONES;1.51905;A
2014;21;00;SEPARACIONES;57.99901;A
2014;21;11;SEPARACIONES;53.75518;A
2014;21;10;SEPARACIONES;53.75518;A
2014;21;1;SEPARACIONES;53.75518;A
2014;21;22;SEPARACIONES;4.24383;A
2014;21;20;SEPARACIONES;2.82922;A
2014;21;2;SEPARACIONES;1.41461;A
2014;21;3;SEPARACIONES;1.41461;A
2014;21;30;SEPARACIONES;1.41461;A
2014;21;4;SEPARACIONES;1.41461;A
2014;23;00;SEPARACIONES;74.8578;A
2014;23;11;SEPARACIONES;73.39;A
2014;23;10;SEPARACIONES;73.39;A
2014;23;1;SEPARACIONES;73.39;A
2014;23;22;SEPARACIONES;1.4678;A
2014;23;20;SEPARACIONES;1.4678;A
2014;23;3;SEPARACIONES;1.4678;A
2014;29;00;SEPARACIONES;207.69645;A
2014;29;11;SEPARACIONES;201.25625;A
2014;29;10;SEPARACIONES;201.25625;A
2014;29;1;SEPARACIONES;201.25625;A
2014;29;22;SEPARACIONES;6.4402;A
2014;29;20;SEPARACIONES;6.4402;A
2014;29;2;SEPARACIONES;3.2201;A
2014;29;3;SEPARACIONES;3.2201;A
2014;41;00;SEPARACIONES;221.40356;A
2014;41;11;SEPARACIONES;217.54187;A
2014;41;10;SEPARACIONES;217.54187;A
2014;41;1;SEPARACIONES;217.54187;A
2014;41;22;SEPARACIONES;3.86169;A
2014;41;20;SEPARACIONES;3.86169;A
2014;41;2;SEPARACIONES;2.57446;A
2014;41;3;SEPARACIONES;1.28723;A
2013;C01;00;SEPARACIONES;974.08657;A
2013;C01;11;SEPARACIONES;940.76668;A
2013;C01;10;SEPARACIONES;940.76668;A
2013;C01;1;SEPARACIONES;940.76668;A
2013;C01;22;SEPARACIONES;33.31989;A
2013;C01;20;SEPARACIONES;23.31045;A
2013;C01;2;SEPARACIONES;13.2039;A
2013;C01;3;SEPARACIONES;10.10655;A
2013;C01;30;SEPARACIONES;10.00944;A
2013;C01;4;SEPARACIONES;5.70114;A
2013;C01;5;SEPARACIONES;4.3083;A
2013;04;00;SEPARACIONES;64.0302;A
2013;04;11;SEPARACIONES;59.1048;A
2013;04;10;SEPARACIONES;59.1048;A
2013;04;1;SEPARACIONES;59.1048;A
2013;04;22;SEPARACIONES;4.9254;A
2013;04;20;SEPARACIONES;4.9254;A
2013;04;2;SEPARACIONES;3.2836;A
2013;04;3;SEPARACIONES;1.6418;A
2013;11;00;SEPARACIONES;161.1555;A
2013;11;11;SEPARACIONES;159.69045;A
2013;11;10;SEPARACIONES;159.69045;A
2013;11;1;SEPARACIONES;159.69045;A
2013;11;22;SEPARACIONES;1.46505;A
2013;11;30;SEPARACIONES;1.46505;A
2013;11;4;SEPARACIONES;1.46505;A
2013;14;00;SEPARACIONES;97.66512;A
2013;14;11;SEPARACIONES;96.30866;A
2013;14;10;SEPARACIONES;96.30866;A
2013;14;1;SEPARACIONES;96.30866;A
2013;14;22;SEPARACIONES;1.35646;A
2013;14;20;SEPARACIONES;1.35646;A
2013;14;3;SEPARACIONES;1.35646;A
2013;18;00;SEPARACIONES;103.65564;A
2013;18;11;SEPARACIONES;100.92786;A
2013;18;10;SEPARACIONES;100.92786;A
2013;18;1;SEPARACIONES;100.92786;A
2013;18;22;SEPARACIONES;2.72778;A
2013;18;20;SEPARACIONES;1.36389;A
2013;18;3;SEPARACIONES;1.36389;A
2013;18;30;SEPARACIONES;1.36389;A
2013;18;4;SEPARACIONES;1.36389;A
2013;21;00;SEPARACIONES;66.06842;A
2013;21;11;SEPARACIONES;64.63215;A
2013;21;10;SEPARACIONES;64.63215;A
2013;21;1;SEPARACIONES;64.63215;A
2013;21;22;SEPARACIONES;1.43627;A
2013;21;20;SEPARACIONES;1.43627;A
2013;21;2;SEPARACIONES;1.43627;A
2013;23;00;SEPARACIONES;88.90119;A
2013;23;11;SEPARACIONES;87.49006;A
2013;23;10;SEPARACIONES;87.49006;A
2013;23;1;SEPARACIONES;87.49006;A
2013;23;22;SEPARACIONES;1.41113;A
2013;23;20;SEPARACIONES;1.41113;A
2013;23;2;SEPARACIONES;1.41113;A
2013;29;00;SEPARACIONES;186.693;A
2013;29;11;SEPARACIONES;168.0237;A
2013;29;10;SEPARACIONES;168.0237;A
2013;29;1;SEPARACIONES;168.0237;A
2013;29;22;SEPARACIONES;18.6693;A
2013;29;20;SEPARACIONES;11.4888;A
2013;29;2;SEPARACIONES;5.7444;A
2013;29;3;SEPARACIONES;5.7444;A
2013;29;30;SEPARACIONES;7.1805;A
2013;29;4;SEPARACIONES;2.8722;A
2013;29;5;SEPARACIONES;4.3083;A
2013;41;00;SEPARACIONES;205.9175;A
2013;41;11;SEPARACIONES;204.589;A
2013;41;10;SEPARACIONES;204.589;A
2013;41;1;SEPARACIONES;204.589;A
2013;41;22;SEPARACIONES;1.3285;A
2013;41;20;SEPARACIONES;1.3285;A
2013;41;2;SEPARACIONES;1.3285;A
2012;C01;00;SEPARACIONES;1325.99833;A
2012;C01;11;SEPARACIONES;1258.25579;A
2012;C01;10;SEPARACIONES;1258.25579;A
2012;C01;1;SEPARACIONES;1258.25579;A
2012;C01;22;SEPARACIONES;67.74254;A
2012;C01;20;SEPARACIONES;48.85455;A
2012;C01;2;SEPARACIONES;26.59958;A
2012;C01;3;SEPARACIONES;22.25497;A
2012;C01;30;SEPARACIONES;18.88799;A
2012;C01;4;SEPARACIONES;17.03897;A
2012;C01;5;SEPARACIONES;1.84902;A
2012;04;00;SEPARACIONES;81.0995;A
2012;04;11;SEPARACIONES;78.99793;A
2012;04;10;SEPARACIONES;78.99793;A
2012;04;1;SEPARACIONES;78.99793;A
2012;04;22;SEPARACIONES;2.10157;A
2012;04;20;SEPARACIONES;2.10157;A
2012;04;3;SEPARACIONES;2.10157;A
2012;11;00;SEPARACIONES;217.75166;A
2012;11;11;SEPARACIONES;213.68778;A
2012;11;10;SEPARACIONES;213.68778;A
2012;11;1;SEPARACIONES;213.68778;A
2012;11;22;SEPARACIONES;4.06388;A
2012;11;20;SEPARACIONES;4.06388;A
2012;11;2;SEPARACIONES;2.03194;A
2012;11;3;SEPARACIONES;2.03194;A
2012;14;00;SEPARACIONES;108.2448;A
2012;14;11;SEPARACIONES;104.94936;A
2012;14;10;SEPARACIONES;104.94936;A
2012;14;1;SEPARACIONES;104.94936;A
2012;14;22;SEPARACIONES;3.29544;A
2012;14;20;SEPARACIONES;3.29544;A
2012;14;2;SEPARACIONES;3.29544;A
2012;18;00;SEPARACIONES;139.01817;A
2012;18;11;SEPARACIONES;125.17067;A
2012;18;10;SEPARACIONES;125.17067;A
2012;18;1;SEPARACIONES;125.17067;A
2012;18;22;SEPARACIONES;13.8475;A
2012;18;20;SEPARACIONES;6.92375;A
2012;18;3;SEPARACIONES;6.92375;A
2012;18;30;SEPARACIONES;6.92375;A
2012;18;4;SEPARACIONES;6.92375;A
2012;21;00;SEPARACIONES;60.6245;A
2012;21;11;SEPARACIONES;58.30017;A
2012;21;10;SEPARACIONES;58.30017;A
2012;21;1;SEPARACIONES;58.30017;A
2012;21;22;SEPARACIONES;2.32433;A
2012;21;20;SEPARACIONES;2.32433;A
2012;21;2;SEPARACIONES;2.32433;A
2012;23;00;SEPARACIONES;141.41699;A
2012;23;11;SEPARACIONES;138.81836;A
2012;23;10;SEPARACIONES;138.81836;A
2012;23;1;SEPARACIONES;138.81836;A
2012;23;22;SEPARACIONES;2.59863;A
2012;23;30;SEPARACIONES;2.59863;A
2012;23;4;SEPARACIONES;2.59863;A
2012;29;00;SEPARACIONES;271.91439;A
2012;29;11;SEPARACIONES;245.85318;A
2012;29;10;SEPARACIONES;245.85318;A
2012;29;1;SEPARACIONES;245.85318;A
2012;29;22;SEPARACIONES;26.06121;A
2012;29;20;SEPARACIONES;20.51415;A
2012;29;2;SEPARACIONES;13.6761;A
2012;29;3;SEPARACIONES;6.83805;A
2012;29;30;SEPARACIONES;5.54706;A
2012;29;4;SEPARACIONES;3.69804;A
2012;29;5;SEPARACIONES;1.84902;A
2012;41;00;SEPARACIONES;305.92832;A
2012;41;11;SEPARACIONES;292.47834;A
2012;41;10;SEPARACIONES;292.47834;A
2012;41;1;SEPARACIONES;292.47834;A
2012;41;22;SEPARACIONES;13.44998;A
2012;41;20;SEPARACIONES;9.63143;A
2012;41;2;SEPARACIONES;5.27177;A
2012;41;3;SEPARACIONES;4.35966;A
2012;41;30;SEPARACIONES;3.81855;A
2012;41;4;SEPARACIONES;3.81855;A
2011;C01;00;SEPARACIONES;1399.03667512;A
2011;C01;11;SEPARACIONES;1334.90924306;A
2011;C01;10;SEPARACIONES;1334.90924306;A
2011;C01;1;SEPARACIONES;1334.90924306;A
2011;C01;22;SEPARACIONES;64.12743206;A
2011;C01;20;SEPARACIONES;46.73582086;A
2011;C01;2;SEPARACIONES;17.5326821;A
2011;C01;3;SEPARACIONES;29.20313876;A
2011;C01;30;SEPARACIONES;17.3916112;A
2011;C01;4;SEPARACIONES;13.80118927;A
2011;C01;5;SEPARACIONES;3.59042193;A
2011;04;00;SEPARACIONES;85.45557379;A
2011;04;11;SEPARACIONES;73.0055817;A
2011;04;10;SEPARACIONES;73.0055817;A
2011;04;1;SEPARACIONES;73.0055817;A
2011;04;22;SEPARACIONES;12.44999209;A
2011;04;20;SEPARACIONES;5.14943392;A
2011;04;3;SEPARACIONES;5.14943392;A
2011;04;30;SEPARACIONES;7.30055817;A
2011;04;4;SEPARACIONES;5.14943392;A
2011;04;5;SEPARACIONES;2.15112425;A
2011;11;00;SEPARACIONES;246.54489022;A
2011;11;11;SEPARACIONES;233.04691591;A
2011;11;10;SEPARACIONES;233.04691591;A
2011;11;1;SEPARACIONES;233.04691591;A
2011;11;22;SEPARACIONES;13.49797431;A
2011;11;20;SEPARACIONES;13.49797431;A
2011;11;2;SEPARACIONES;1.69138397;A
2011;11;3;SEPARACIONES;11.80659034;A
2011;14;00;SEPARACIONES;180.74680224;A
2011;14;11;SEPARACIONES;175.07924436;A
2011;14;10;SEPARACIONES;175.07924436;A
2011;14;1;SEPARACIONES;175.07924436;A
2011;14;22;SEPARACIONES;5.66755788;A
2011;14;20;SEPARACIONES;5.66755788;A
2011;14;2;SEPARACIONES;4.26775313;A
2011;14;3;SEPARACIONES;1.39980475;A
2011;18;00;SEPARACIONES;166.89356225;A
2011;18;11;SEPARACIONES;154.94079474;A
2011;18;10;SEPARACIONES;154.94079474;A
2011;18;1;SEPARACIONES;154.94079474;A
2011;18;22;SEPARACIONES;11.95276751;A
2011;18;20;SEPARACIONES;9.314255;A
2011;18;3;SEPARACIONES;9.314255;A
2011;18;30;SEPARACIONES;2.63851251;A
2011;18;4;SEPARACIONES;2.63851251;A
2011;21;00;SEPARACIONES;59.07766582;A
2011;21;11;SEPARACIONES;57.56983016;A
2011;21;10;SEPARACIONES;57.56983016;A
2011;21;1;SEPARACIONES;57.56983016;A
2011;21;22;SEPARACIONES;1.50783566;A
2011;21;30;SEPARACIONES;1.50783566;A
2011;21;4;SEPARACIONES;1.50783566;A
2011;23;00;SEPARACIONES;112.55728429;A
2011;23;11;SEPARACIONES;112.55728429;A
2011;23;10;SEPARACIONES;112.55728429;A
2011;23;1;SEPARACIONES;112.55728429;A
2011;29;00;SEPARACIONES;242.68781176;A
2011;29;11;SEPARACIONES;229.76872615;A
2011;29;10;SEPARACIONES;229.76872615;A
2011;29;1;SEPARACIONES;229.76872615;A
2011;29;22;SEPARACIONES;12.91908561;A
2011;29;20;SEPARACIONES;10.04049025;A
2011;29;2;SEPARACIONES;10.04049025;A
2011;29;30;SEPARACIONES;2.87859536;A
2011;29;4;SEPARACIONES;1.43929768;A
2011;29;5;SEPARACIONES;1.43929768;A
2011;41;00;SEPARACIONES;305.07308475;A
2011;41;11;SEPARACIONES;298.94086575;A
2011;41;10;SEPARACIONES;298.94086575;A
2011;41;1;SEPARACIONES;298.94086575;A
2011;41;22;SEPARACIONES;6.132219;A
2011;41;20;SEPARACIONES;3.0661095;A
2011;41;2;SEPARACIONES;1.53305475;A
2011;41;3;SEPARACIONES;1.53305475;A
2011;41;30;SEPARACIONES;3.0661095;A
2011;41;4;SEPARACIONES;3.0661095;A
2010;C01;00;SEPARACIONES;1530.47424568;A
2010;C01;11;SEPARACIONES;1465.93484057;A
2010;C01;10;SEPARACIONES;1465.93484057;A
2010;C01;1;SEPARACIONES;1465.93484057;A
2010;C01;22;SEPARACIONES;64.53940511;A
2010;C01;20;SEPARACIONES;64.53940511;A
2010;C01;2;SEPARACIONES;36.76126471;A
2010;C01;3;SEPARACIONES;27.7781404;A
2010;04;00;SEPARACIONES;67.26164627;A
2010;04;11;SEPARACIONES;59.50419567;A
2010;04;10;SEPARACIONES;59.50419567;A
2010;04;1;SEPARACIONES;59.50419567;A
2010;04;22;SEPARACIONES;7.7574506;A
2010;04;20;SEPARACIONES;7.7574506;A
2010;04;2;SEPARACIONES;4.65447036;A
2010;04;3;SEPARACIONES;3.10298024;A
2010;11;00;SEPARACIONES;276.67635717;A
2010;11;11;SEPARACIONES;269.16892094;A
2010;11;10;SEPARACIONES;269.16892094;A
2010;11;1;SEPARACIONES;269.16892094;A
2010;11;22;SEPARACIONES;7.50743623;A
2010;11;20;SEPARACIONES;7.50743623;A
2010;11;2;SEPARACIONES;5.83199787;A
2010;11;3;SEPARACIONES;1.67543836;A
2010;14;00;SEPARACIONES;201.9348937;A
2010;14;11;SEPARACIONES;196.7855413;A
2010;14;10;SEPARACIONES;196.7855413;A
2010;14;1;SEPARACIONES;196.7855413;A
2010;14;22;SEPARACIONES;5.1493524;A
2010;14;20;SEPARACIONES;5.1493524;A
2010;14;2;SEPARACIONES;1.28025058;A
2010;14;3;SEPARACIONES;3.86910182;A
2010;18;00;SEPARACIONES;185.5777762;A
2010;18;11;SEPARACIONES;168.42776331;A
2010;18;10;SEPARACIONES;168.42776331;A
2010;18;1;SEPARACIONES;168.42776331;A
2010;18;22;SEPARACIONES;17.15001289;A
2010;18;20;SEPARACIONES;17.15001289;A
2010;18;2;SEPARACIONES;9.18724033;A
2010;18;3;SEPARACIONES;7.96277256;A
2010;21;00;SEPARACIONES;67.9660588;A
2010;21;11;SEPARACIONES;64.63967122;A
2010;21;10;SEPARACIONES;64.63967122;A
