TEMPORAL;TERRITORIO;NUMHIJOSMENORED;INDICATOR;OBS_VALUE;FREQ
2002;14;000;SEPARACIONES;1117.999998;A
2002;14;NC;SEPARACIONES;1117.999998;A
2002;18;000;SEPARACIONES;1362.000035;A
2002;18;NC;SEPARACIONES;1362.000035;A
2002;21;000;SEPARACIONES;693.999885;A
2002;21;NC;SEPARACIONES;693.999885;A
2002;23;000;SEPARACIONES;793.999797;A
2002;23;NC;SEPARACIONES;793.999797;A
2002;29;000;SEPARACIONES;2621.999218;A
2002;29;NC;SEPARACIONES;2621.999218;A
2002;41;000;SEPARACIONES;3207.000709;A
2002;41;NC;SEPARACIONES;3207.000709;A
2001;C01;000;SEPARACIONES;10770.998593;A
2001;C01;NC;SEPARACIONES;10770.998593;A
2001;04;000;SEPARACIONES;733.999794;A
2001;04;NC;SEPARACIONES;733.999794;A
2001;11;000;SEPARACIONES;1631.99998;A
2001;11;NC;SEPARACIONES;1631.99998;A
2001;14;000;SEPARACIONES;1051.99975;A
2001;14;NC;SEPARACIONES;1051.99975;A
2001;18;000;SEPARACIONES;1143.999663;A
2001;18;NC;SEPARACIONES;1143.999663;A
2001;21;000;SEPARACIONES;718.99982;A
2001;21;NC;SEPARACIONES;718.99982;A
2001;23;000;SEPARACIONES;708.0;A
2001;23;NC;SEPARACIONES;708.0;A
2001;29;000;SEPARACIONES;2181.999582;A
2001;29;NC;SEPARACIONES;2181.999582;A
2001;41;000;SEPARACIONES;2600.000004;A
2001;41;NC;SEPARACIONES;2600.000004;A
2000;C01;000;SEPARACIONES;10759.000045;A
2000;C01;NC;SEPARACIONES;10759.000045;A
2000;04;000;SEPARACIONES;759.000089;A
2000;04;NC;SEPARACIONES;759.000089;A
2000;11;000;SEPARACIONES;1694.00028;A
2000;11;NC;SEPARACIONES;1694.00028;A
2000;14;000;SEPARACIONES;904.999872;A
2000;14;NC;SEPARACIONES;904.999872;A
2000;18;000;SEPARACIONES;1188.000051;A
2000;18;NC;SEPARACIONES;1188.000051;A
2000;21;000;SEPARACIONES;655.000038;A
2000;21;NC;SEPARACIONES;655.000038;A
2000;23;000;SEPARACIONES;667.000116;A
2000;23;NC;SEPARACIONES;667.000116;A
2000;29;000;SEPARACIONES;2343.999334;A
2000;29;NC;SEPARACIONES;2343.999334;A
2000;41;000;SEPARACIONES;2547.000265;A
2000;41;NC;SEPARACIONES;2547.000265;A
1999;C01;000;SEPARACIONES;9376.389167;A
1999;C01;NC;SEPARACIONES;9376.389167;A
1999;04;000;SEPARACIONES;638.000217;A
1999;04;NC;SEPARACIONES;638.000217;A
1999;11;000;SEPARACIONES;1402.999689;A
1999;11;NC;SEPARACIONES;1402.999689;A
1999;14;000;SEPARACIONES;865.999735;A
1999;14;NC;SEPARACIONES;865.999735;A
1999;18;000;SEPARACIONES;1033.000086;A
1999;18;NC;SEPARACIONES;1033.000086;A
1999;21;000;SEPARACIONES;549.999954;A
1999;21;NC;SEPARACIONES;549.999954;A
1999;23;000;SEPARACIONES;601.0002;A
1999;23;NC;SEPARACIONES;601.0002;A
1999;29;000;SEPARACIONES;2020.999806;A
1999;29;NC;SEPARACIONES;2020.999806;A
1999;41;000;SEPARACIONES;2264.38948;A
1999;41;NC;SEPARACIONES;2264.38948;A
1998;C01;000;SEPARACIONES;9329.556592;A
1998;C01;NC;SEPARACIONES;9329.556592;A
1998;04;000;SEPARACIONES;673.999758;A
1998;04;NC;SEPARACIONES;673.999758;A
1998;11;000;SEPARACIONES;1387.9998;A
1998;11;NC;SEPARACIONES;1387.9998;A
1998;14;000;SEPARACIONES;894.99984;A
1998;14;NC;SEPARACIONES;894.99984;A
1998;18;000;SEPARACIONES;945.99972;A
1998;18;NC;SEPARACIONES;945.99972;A
1998;21;000;SEPARACIONES;570.000144;A
1998;21;NC;SEPARACIONES;570.000144;A
1998;23;000;SEPARACIONES;594.000154;A
1998;23;NC;SEPARACIONES;594.000154;A
1998;29;000;SEPARACIONES;1871.99972;A
1998;29;NC;SEPARACIONES;1871.99972;A
1998;41;000;SEPARACIONES;2390.557456;A
1998;41;NC;SEPARACIONES;2390.557456;A
2020;C01;000;NULIDADES;5.05742;A
2020;C01;0;NULIDADES;5.05742;A
2020;04;000;NULIDADES;2.13486;A
2020;04;0;NULIDADES;2.13486;A
2020;23;000;NULIDADES;2.92256;A
2020;23;0;NULIDADES;2.92256;A
2019;C01;000;NULIDADES;13.00912;A
2019;C01;0;NULIDADES;2.34554;A
2019;C01;1;NULIDADES;2.18014;A
2019;C01;2;NULIDADES;8.48344;A
2019;11;000;NULIDADES;6.54042;A
2019;11;1;NULIDADES;2.18014;A
2019;11;2;NULIDADES;4.36028;A
2019;18;000;NULIDADES;2.39728;A
2019;18;2;NULIDADES;2.39728;A
2019;29;000;NULIDADES;2.34554;A
2019;29;0;NULIDADES;2.34554;A
2019;41;000;NULIDADES;1.72588;A
2019;41;2;NULIDADES;1.72588;A
2018;C01;000;NULIDADES;15.9558;A
2018;C01;0;NULIDADES;11.8116;A
2018;C01;1;NULIDADES;4.1442;A
2018;04;000;NULIDADES;1.6277;A
2018;04;0;NULIDADES;1.6277;A
2018;11;000;NULIDADES;8.7124;A
2018;11;0;NULIDADES;6.5343;A
2018;11;1;NULIDADES;2.1781;A
2018;14;000;NULIDADES;1.312;A
2018;14;0;NULIDADES;1.312;A
2018;18;000;NULIDADES;2.3376;A
2018;18;0;NULIDADES;2.3376;A
2018;29;000;NULIDADES;1.9661;A
2018;29;1;NULIDADES;1.9661;A
2017;C01;000;NULIDADES;18.7654;A
2017;C01;0;NULIDADES;18.7654;A
2017;04;000;NULIDADES;1.5212;A
2017;04;0;NULIDADES;1.5212;A
2017;14;000;NULIDADES;1.523;A
2017;14;0;NULIDADES;1.523;A
2017;18;000;NULIDADES;4.0304;A
2017;18;0;NULIDADES;4.0304;A
2017;23;000;NULIDADES;4.0944;A
2017;23;0;NULIDADES;4.0944;A
2017;29;000;NULIDADES;4.8474;A
2017;29;0;NULIDADES;4.8474;A
2017;41;000;NULIDADES;2.749;A
2017;41;0;NULIDADES;2.749;A
2016;C01;000;NULIDADES;13.6103;A
2016;C01;0;NULIDADES;10.5888;A
2016;C01;2;NULIDADES;3.0215;A
2016;04;000;NULIDADES;1.3299;A
2016;04;0;NULIDADES;1.3299;A
2016;14;000;NULIDADES;1.3049;A
2016;14;0;NULIDADES;1.3049;A
2016;18;000;NULIDADES;1.7288;A
2016;18;0;NULIDADES;1.7288;A
2016;21;000;NULIDADES;3.4584;A
2016;21;0;NULIDADES;1.7292;A
2016;21;2;NULIDADES;1.7292;A
2016;23;000;NULIDADES;1.4948;A
2016;23;0;NULIDADES;1.4948;A
2016;29;000;NULIDADES;3.0012;A
2016;29;0;NULIDADES;3.0012;A
2016;41;000;NULIDADES;1.2923;A
2016;41;2;NULIDADES;1.2923;A
2015;C01;000;NULIDADES;29.5612;A
2015;C01;0;NULIDADES;14.9249;A
2015;C01;1;NULIDADES;5.4817;A
2015;C01;2;NULIDADES;7.7523;A
2015;C01;3;NULIDADES;1.4023;A
2015;04;000;NULIDADES;3.1572;A
2015;04;0;NULIDADES;3.1572;A
2015;11;000;NULIDADES;4.7814;A
2015;11;0;NULIDADES;1.5938;A
2015;11;2;NULIDADES;3.1876;A
2015;18;000;NULIDADES;3.438;A
2015;18;0;NULIDADES;1.719;A
2015;18;2;NULIDADES;1.719;A
2015;21;000;NULIDADES;2.9718;A
2015;21;0;NULIDADES;1.4859;A
2015;21;2;NULIDADES;1.4859;A
2015;29;000;NULIDADES;8.4138;A
2015;29;0;NULIDADES;5.6092;A
2015;29;1;NULIDADES;1.4023;A
2015;29;3;NULIDADES;1.4023;A
2015;41;000;NULIDADES;6.799;A
2015;41;0;NULIDADES;1.3598;A
2015;41;1;NULIDADES;4.0794;A
2015;41;2;NULIDADES;1.3598;A
2014;C01;000;NULIDADES;38.00724;A
2014;C01;0;NULIDADES;26.18236;A
2014;C01;1;NULIDADES;4.40011;A
2014;C01;2;NULIDADES;7.42477;A
2014;11;000;NULIDADES;9.01698;A
2014;11;0;NULIDADES;6.01132;A
2014;11;1;NULIDADES;1.50283;A
2014;11;2;NULIDADES;1.50283;A
2014;18;000;NULIDADES;1.51905;A
2014;18;0;NULIDADES;1.51905;A
2014;21;000;NULIDADES;2.82922;A
2014;21;0;NULIDADES;1.41461;A
2014;21;2;NULIDADES;1.41461;A
2014;23;000;NULIDADES;1.4678;A
2014;23;0;NULIDADES;1.4678;A
2014;29;000;NULIDADES;6.4402;A
2014;29;0;NULIDADES;1.61005;A
2014;29;1;NULIDADES;1.61005;A
2014;29;2;NULIDADES;3.2201;A
2014;41;000;NULIDADES;16.73399;A
2014;41;0;NULIDADES;14.15953;A
2014;41;1;NULIDADES;1.28723;A
2014;41;2;NULIDADES;1.28723;A
2013;C01;000;NULIDADES;29.96762;A
2013;C01;0;NULIDADES;29.96762;A
2013;11;000;NULIDADES;2.9301;A
2013;11;0;NULIDADES;2.9301;A
2013;14;000;NULIDADES;1.35646;A
2013;14;0;NULIDADES;1.35646;A
2013;18;000;NULIDADES;5.45556;A
2013;18;0;NULIDADES;5.45556;A
2013;21;000;NULIDADES;1.43627;A
2013;21;0;NULIDADES;1.43627;A
2013;23;000;NULIDADES;1.41113;A
2013;23;0;NULIDADES;1.41113;A
2013;29;000;NULIDADES;1.4361;A
2013;29;0;NULIDADES;1.4361;A
2013;41;000;NULIDADES;15.942;A
2013;41;0;NULIDADES;15.942;A
2012;C01;000;NULIDADES;24.00002;A
2012;C01;0;NULIDADES;24.00002;A
2012;04;000;NULIDADES;3.0;A
2012;04;0;NULIDADES;3.0;A
2012;29;000;NULIDADES;2.0;A
2012;29;0;NULIDADES;2.0;A
2012;41;000;NULIDADES;19.00002;A
2012;41;0;NULIDADES;19.00002;A
2011;C01;000;NULIDADES;31.0;A
2011;C01;0;NULIDADES;29.0;A
2011;C01;1;NULIDADES;2.0;A
2011;04;000;NULIDADES;2.0;A
2011;04;1;NULIDADES;2.0;A
2011;11;000;NULIDADES;2.0;A
2011;11;0;NULIDADES;2.0;A
2011;14;000;NULIDADES;2.0;A
2011;14;0;NULIDADES;2.0;A
2011;18;000;NULIDADES;3.0;A
2011;18;0;NULIDADES;3.0;A
2011;23;000;NULIDADES;1.0;A
2011;23;0;NULIDADES;1.0;A
2011;29;000;NULIDADES;9.0;A
2011;29;0;NULIDADES;9.0;A
2011;41;000;NULIDADES;12.0;A
2011;41;0;NULIDADES;12.0;A
2010;C01;000;NULIDADES;30.0;A
2010;C01;0;NULIDADES;20.0;A
2010;C01;1;NULIDADES;3.0;A
2010;C01;2;NULIDADES;7.0;A
2010;04;000;NULIDADES;5.0;A
2010;04;0;NULIDADES;5.0;A
2010;11;000;NULIDADES;4.0;A
2010;11;0;NULIDADES;2.0;A
2010;11;2;NULIDADES;2.0;A
2010;14;000;NULIDADES;1.0;A
2010;14;1;NULIDADES;1.0;A
2010;18;000;NULIDADES;4.0;A
2010;18;0;NULIDADES;2.0;A
2010;18;2;NULIDADES;2.0;A
2010;21;000;NULIDADES;1.0;A
2010;21;1;NULIDADES;1.0;A
2010;29;000;NULIDADES;8.0;A
2010;29;0;NULIDADES;6.0;A
2010;29;2;NULIDADES;2.0;A
2010;41;000;NULIDADES;7.0;A
2010;41;0;NULIDADES;5.0;A
2010;41;1;NULIDADES;1.0;A
2010;41;2;NULIDADES;1.0;A
2009;C01;000;NULIDADES;22.800000001;A
2009;C01;0;NULIDADES;22.800000001;A
2009;11;000;NULIDADES;1.0;A
2009;11;0;NULIDADES;1.0;A
2009;14;000;NULIDADES;2.7;A
2009;14;0;NULIDADES;2.7;A
2009;18;000;NULIDADES;3.200000001;A
2009;18;0;NULIDADES;3.200000001;A
2009;21;000;NULIDADES;1.8;A
2009;21;0;NULIDADES;1.8;A
2009;23;000;NULIDADES;2.0;A
2009;23;0;NULIDADES;2.0;A
2009;29;000;NULIDADES;4.0;A
2009;29;0;NULIDADES;4.0;A
2009;41;000;NULIDADES;8.1;A
2009;41;0;NULIDADES;8.1;A
2008;C01;000;NULIDADES;20.03268282;A
2008;C01;0;NULIDADES;20.03268282;A
2008;04;000;NULIDADES;1.82545068;A
2008;04;0;NULIDADES;1.82545068;A
2008;11;000;NULIDADES;1.0;A
2008;11;0;NULIDADES;1.0;A
2008;14;000;NULIDADES;1.0;A
2008;14;0;NULIDADES;1.0;A
2008;21;000;NULIDADES;2.73817602;A
2008;21;0;NULIDADES;2.73817602;A
2008;29;000;NULIDADES;3.21090136;A
2008;29;0;NULIDADES;3.21090136;A
2008;41;000;NULIDADES;10.25815476;A
2008;41;0;NULIDADES;10.25815476;A
2007;C01;000;NULIDADES;23.25;A
2007;C01;0;NULIDADES;21.25;A
2007;C01;1;NULIDADES;2.0;A
2007;04;000;NULIDADES;1.9;A
2007;04;0;NULIDADES;1.9;A
2007;11;000;NULIDADES;1.0;A
2007;11;0;NULIDADES;1.0;A
2007;14;000;NULIDADES;3.8;A
2007;14;0;NULIDADES;3.8;A
2007;18;000;NULIDADES;5.7;A
2007;18;0;NULIDADES;5.7;A
2007;21;000;NULIDADES;2.85;A
2007;21;0;NULIDADES;2.85;A
2007;29;000;NULIDADES;5.0;A
2007;29;0;NULIDADES;4.0;A
2007;29;1;NULIDADES;1.0;A
2007;41;000;NULIDADES;3.0;A
2007;41;0;NULIDADES;2.0;A
2007;41;1;NULIDADES;1.0;A
2006;C01;000;NULIDADES;36.42;A
2006;C01;NC;NULIDADES;36.42;A
2006;04;000;NULIDADES;1.0;A
2006;04;NC;NULIDADES;1.0;A
2006;11;000;NULIDADES;7.44;A
2006;11;NC;NULIDADES;7.44;A
2006;14;000;NULIDADES;8.37;A
2006;14;NC;NULIDADES;8.37;A
2006;18;000;NULIDADES;1.8;A
2006;18;NC;NULIDADES;1.8;A
2006;21;000;NULIDADES;1.0;A
2006;21;NC;NULIDADES;1.0;A
2006;23;000;NULIDADES;1.0;A
2006;23;NC;NULIDADES;1.0;A
2006;29;000;NULIDADES;8.37;A
2006;29;NC;NULIDADES;8.37;A
2006;41;000;NULIDADES;7.44;A
2006;41;NC;NULIDADES;7.44;A
2005;C01;000;NULIDADES;37.00000001;A
2005;C01;NC;NULIDADES;37.00000001;A
2005;04;000;NULIDADES;7.0;A
2005;04;NC;NULIDADES;7.0;A
2005;11;000;NULIDADES;3.0;A
2005;11;NC;NULIDADES;3.0;A
2005;14;000;NULIDADES;3.0;A
2005;14;NC;NULIDADES;3.0;A
2005;18;000;NULIDADES;1.0;A
2005;18;NC;NULIDADES;1.0;A
2005;21;000;NULIDADES;1.0;A
2005;21;NC;NULIDADES;1.0;A
2005;23;000;NULIDADES;1.0;A
2005;23;NC;NULIDADES;1.0;A
2005;29;000;NULIDADES;13.00000001;A
2005;29;NC;NULIDADES;13.00000001;A
2005;41;000;NULIDADES;8.0;A
2005;41;NC;NULIDADES;8.0;A
2004;C01;000;NULIDADES;33.000001;A
2004;C01;NC;NULIDADES;33.000001;A
2004;04;000;NULIDADES;1.0;A
2004;04;NC;NULIDADES;1.0;A
2004;11;000;NULIDADES;6.0;A
2004;11;NC;NULIDADES;6.0;A
2004;14;000;NULIDADES;2.0;A
2004;14;NC;NULIDADES;2.0;A
2004;18;000;NULIDADES;4.0;A
2004;18;NC;NULIDADES;4.0;A
2004;23;000;NULIDADES;2.0;A
2004;23;NC;NULIDADES;2.0;A
2004;29;000;NULIDADES;7.0;A
2004;29;NC;NULIDADES;7.0;A
2004;41;000;NULIDADES;11.000001;A
2004;41;NC;NULIDADES;11.000001;A
2003;C01;000;NULIDADES;43.0;A
2003;C01;NC;NULIDADES;43.0;A
2003;04;000;NULIDADES;6.0;A
2003;04;NC;NULIDADES;6.0;A
2003;11;000;NULIDADES;6.0;A
2003;11;NC;NULIDADES;6.0;A
2003;14;000;NULIDADES;5.0;A
2003;14;NC;NULIDADES;5.0;A
2003;18;000;NULIDADES;2.0;A
2003;18;NC;NULIDADES;2.0;A
2003;21;000;NULIDADES;2.0;A
2003;21;NC;NULIDADES;2.0;A
2003;23;000;NULIDADES;0.0;A
2003;23;NC;NULIDADES;0.0;A
2003;29;000;NULIDADES;16.0;A
2003;29;NC;NULIDADES;16.0;A
2003;41;000;NULIDADES;6.0;A
2003;41;NC;NULIDADES;6.0;A
2002;C01;000;NULIDADES;29.0;A
2002;C01;NC;NULIDADES;29.0;A
2002;04;000;NULIDADES;3.0;A
2002;04;NC;NULIDADES;3.0;A
2002;11;000;NULIDADES;5.0;A
2002;11;NC;NULIDADES;5.0;A
2002;14;000;NULIDADES;2.0;A
2002;14;NC;NULIDADES;2.0;A
2002;18;000;NULIDADES;1.0;A
2002;18;NC;NULIDADES;1.0;A
2002;23;000;NULIDADES;1.0;A
2002;23;NC;NULIDADES;1.0;A
2002;29;000;NULIDADES;11.0;A
2002;29;NC;NULIDADES;11.0;A
2002;41;000;NULIDADES;6.0;A
2002;41;NC;NULIDADES;6.0;A
2001;C01;000;NULIDADES;18.0;A
2001;C01;NC;NULIDADES;18.0;A
2001;04;000;NULIDADES;3.0;A
2001;04;NC;NULIDADES;3.0;A
2001;11;000;NULIDADES;4.0;A
2001;11;NC;NULIDADES;4.0;A
2001;14;000;NULIDADES;4.0;A
2001;14;NC;NULIDADES;4.0;A
2001;18;000;NULIDADES;4.0;A
2001;18;NC;NULIDADES;4.0;A
2001;29;000;NULIDADES;2.0;A
2001;29;NC;NULIDADES;2.0;A
2001;41;000;NULIDADES;1.0;A
2001;41;NC;NULIDADES;1.0;A
2000;C01;000;NULIDADES;20.0;A
2000;C01;NC;NULIDADES;20.0;A
2000;11;000;NULIDADES;2.0;A
2000;11;NC;NULIDADES;2.0;A
2000;18;000;NULIDADES;5.0;A
2000;18;NC;NULIDADES;5.0;A
2000;23;000;NULIDADES;2.0;A
2000;23;NC;NULIDADES;2.0;A
2000;29;000;NULIDADES;6.0;A
2000;29;NC;NULIDADES;6.0;A
2000;41;000;NULIDADES;5.0;A
2000;41;NC;NULIDADES;5.0;A
1999;C01;000;NULIDADES;16.0;A
1999;C01;NC;NULIDADES;16.0;A
1999;11;000;NULIDADES;2.0;A
1999;11;NC;NULIDADES;2.0;A
1999;14;000;NULIDADES;1.0;A
1999;14;NC;NULIDADES;1.0;A
1999;18;000;NULIDADES;1.0;A
1999;18;NC;NULIDADES;1.0;A
1999;21;000;NULIDADES;1.0;A
1999;21;NC;NULIDADES;1.0;A
1999;23;000;NULIDADES;2.0;A
1999;23;NC;NULIDADES;2.0;A
1999;29;000;NULIDADES;2.0;A
1999;29;NC;NULIDADES;2.0;A
1999;41;000;NULIDADES;7.0;A
1999;41;NC;NULIDADES;7.0;A
1998;C01;000;NULIDADES;18.0;A
1998;C01;NC;NULIDADES;18.0;A
1998;11;000;NULIDADES;1.0;A
1998;11;NC;NULIDADES;1.0;A
1998;18;000;NULIDADES;3.0;A
1998;18;NC;NULIDADES;3.0;A
1998;21;000;NULIDADES;1.0;A
1998;21;NC;NULIDADES;1.0;A
1998;23;000;NULIDADES;1.0;A
1998;23;NC;NULIDADES;1.0;A
1998;29;000;NULIDADES;5.0;A
1998;29;NC;NULIDADES;5.0;A
1998;41;000;NULIDADES;7.0;A
1998;41;NC;NULIDADES;7.0;A
