TEMPORAL;TERRITORIO;SEXO;SEXOC2;INDICATOR;OBS_VALUE;FREQ
2020;C01;00;00;DIVORCIOS;13992.45022;A
2020;C01;00;01;DIVORCIOS;63.90317;A
2020;C01;00;06;DIVORCIOS;13928.54705;A
2020;C01;01;00;DIVORCIOS;13913.49376;A
2020;C01;01;01;DIVORCIOS;63.90317;A
2020;C01;01;06;DIVORCIOS;13849.59059;A
2020;C01;06;00;DIVORCIOS;78.95646;A
2020;C01;06;06;DIVORCIOS;78.95646;A
2020;04;00;00;DIVORCIOS;1287.5417;A
2020;04;00;01;DIVORCIOS;2.13486;A
2020;04;00;06;DIVORCIOS;1285.40684;A
2020;04;01;00;DIVORCIOS;1282.35178;A
2020;04;01;01;DIVORCIOS;2.13486;A
2020;04;01;06;DIVORCIOS;1280.21692;A
2020;04;06;00;DIVORCIOS;5.18992;A
2020;04;06;06;DIVORCIOS;5.18992;A
2020;11;00;00;DIVORCIOS;1956.38358;A
2020;11;00;01;DIVORCIOS;12.59366;A
2020;11;00;06;DIVORCIOS;1943.78992;A
2020;11;01;00;DIVORCIOS;1943.78992;A
2020;11;01;01;DIVORCIOS;12.59366;A
2020;11;01;06;DIVORCIOS;1931.19626;A
2020;11;06;00;DIVORCIOS;12.59366;A
2020;11;06;06;DIVORCIOS;12.59366;A
2020;14;00;00;DIVORCIOS;1295.68526;A
2020;14;00;01;DIVORCIOS;2.97697;A
2020;14;00;06;DIVORCIOS;1292.70829;A
2020;14;01;00;DIVORCIOS;1290.65955;A
2020;14;01;01;DIVORCIOS;2.97697;A
2020;14;01;06;DIVORCIOS;1287.68258;A
2020;14;06;00;DIVORCIOS;5.02571;A
2020;14;06;06;DIVORCIOS;5.02571;A
2020;18;00;00;DIVORCIOS;1333.9225;A
2020;18;00;06;DIVORCIOS;1333.9225;A
2020;18;01;00;DIVORCIOS;1327.84207;A
2020;18;01;06;DIVORCIOS;1327.84207;A
2020;18;06;00;DIVORCIOS;6.08043;A
2020;18;06;06;DIVORCIOS;6.08043;A
2020;21;00;00;DIVORCIOS;832.55851;A
2020;21;00;01;DIVORCIOS;3.78314;A
2020;21;00;06;DIVORCIOS;828.77537;A
2020;21;01;00;DIVORCIOS;824.99223;A
2020;21;01;01;DIVORCIOS;3.78314;A
2020;21;01;06;DIVORCIOS;821.20909;A
2020;21;06;00;DIVORCIOS;7.56628;A
2020;21;06;06;DIVORCIOS;7.56628;A
2020;23;00;00;DIVORCIOS;886.77634;A
2020;23;00;01;DIVORCIOS;6.47589;A
2020;23;00;06;DIVORCIOS;880.30045;A
2020;23;01;00;DIVORCIOS;883.85378;A
2020;23;01;01;DIVORCIOS;6.47589;A
2020;23;01;06;DIVORCIOS;877.37789;A
2020;23;06;00;DIVORCIOS;2.92256;A
2020;23;06;06;DIVORCIOS;2.92256;A
2020;29;00;00;DIVORCIOS;3009.31704;A
2020;29;00;01;DIVORCIOS;9.34089;A
2020;29;00;06;DIVORCIOS;2999.97615;A
2020;29;01;00;DIVORCIOS;2995.33756;A
2020;29;01;01;DIVORCIOS;9.34089;A
2020;29;01;06;DIVORCIOS;2985.99667;A
2020;29;06;00;DIVORCIOS;13.97948;A
2020;29;06;06;DIVORCIOS;13.97948;A
2020;41;00;00;DIVORCIOS;3390.26529;A
2020;41;00;01;DIVORCIOS;26.59776;A
2020;41;00;06;DIVORCIOS;3363.66753;A
2020;41;01;00;DIVORCIOS;3364.66687;A
2020;41;01;01;DIVORCIOS;26.59776;A
2020;41;01;06;DIVORCIOS;3338.06911;A
2020;41;06;00;DIVORCIOS;25.59842;A
2020;41;06;06;DIVORCIOS;25.59842;A
2019;C01;00;00;DIVORCIOS;17078.2748;A
2019;C01;00;01;DIVORCIOS;83.76808;A
2019;C01;00;06;DIVORCIOS;16994.50672;A
2019;C01;01;00;DIVORCIOS;16990.38522;A
2019;C01;01;01;DIVORCIOS;83.76808;A
2019;C01;01;06;DIVORCIOS;16906.61714;A
2019;C01;06;00;DIVORCIOS;87.88958;A
2019;C01;06;06;DIVORCIOS;87.88958;A
2019;04;00;00;DIVORCIOS;1684.43364;A
2019;04;00;01;DIVORCIOS;9.8763;A
2019;04;00;06;DIVORCIOS;1674.55734;A
2019;04;01;00;DIVORCIOS;1684.43364;A
2019;04;01;01;DIVORCIOS;9.8763;A
2019;04;01;06;DIVORCIOS;1674.55734;A
2019;11;00;00;DIVORCIOS;2350.11045;A
2019;11;00;01;DIVORCIOS;12.66128;A
2019;11;00;06;DIVORCIOS;2337.44917;A
2019;11;01;00;DIVORCIOS;2323.9076;A
2019;11;01;01;DIVORCIOS;12.66128;A
2019;11;01;06;DIVORCIOS;2311.24632;A
2019;11;06;00;DIVORCIOS;26.20285;A
2019;11;06;06;DIVORCIOS;26.20285;A
2019;14;00;00;DIVORCIOS;1369.08113;A
2019;14;00;01;DIVORCIOS;1.46233;A
2019;14;00;06;DIVORCIOS;1367.6188;A
2019;14;01;00;DIVORCIOS;1358.99051;A
2019;14;01;01;DIVORCIOS;1.46233;A
2019;14;01;06;DIVORCIOS;1357.52818;A
2019;14;06;00;DIVORCIOS;10.09062;A
2019;14;06;06;DIVORCIOS;10.09062;A
2019;18;00;00;DIVORCIOS;1634.5488;A
2019;18;00;01;DIVORCIOS;11.07616;A
2019;18;00;06;DIVORCIOS;1623.47264;A
2019;18;01;00;DIVORCIOS;1628.76288;A
2019;18;01;01;DIVORCIOS;11.07616;A
2019;18;01;06;DIVORCIOS;1617.68672;A
2019;18;06;00;DIVORCIOS;5.78592;A
2019;18;06;06;DIVORCIOS;5.78592;A
2019;21;00;00;DIVORCIOS;1003.79841;A
2019;21;00;01;DIVORCIOS;11.16863;A
2019;21;00;06;DIVORCIOS;992.62978;A
2019;21;01;00;DIVORCIOS;1003.79841;A
2019;21;01;01;DIVORCIOS;11.16863;A
2019;21;01;06;DIVORCIOS;992.62978;A
2019;23;00;00;DIVORCIOS;1181.24056;A
2019;23;00;06;DIVORCIOS;1181.24056;A
2019;23;01;00;DIVORCIOS;1178.20034;A
2019;23;01;06;DIVORCIOS;1178.20034;A
2019;23;06;00;DIVORCIOS;3.04022;A
2019;23;06;06;DIVORCIOS;3.04022;A
2019;29;00;00;DIVORCIOS;3795.50761;A
2019;29;00;01;DIVORCIOS;14.77819;A
2019;29;00;06;DIVORCIOS;3780.72942;A
2019;29;01;00;DIVORCIOS;3777.36705;A
2019;29;01;01;DIVORCIOS;14.77819;A
2019;29;01;06;DIVORCIOS;3762.58886;A
2019;29;06;00;DIVORCIOS;18.14056;A
2019;29;06;06;DIVORCIOS;18.14056;A
2019;41;00;00;DIVORCIOS;4059.5542;A
2019;41;00;01;DIVORCIOS;22.74519;A
2019;41;00;06;DIVORCIOS;4036.80901;A
2019;41;01;00;DIVORCIOS;4034.92479;A
2019;41;01;01;DIVORCIOS;22.74519;A
2019;41;01;06;DIVORCIOS;4012.1796;A
2019;41;06;00;DIVORCIOS;24.62941;A
2019;41;06;06;DIVORCIOS;24.62941;A
2018;C01;00;00;DIVORCIOS;16934.828;A
2018;C01;00;01;DIVORCIOS;72.9398;A
2018;C01;00;06;DIVORCIOS;16861.8882;A
2018;C01;01;00;DIVORCIOS;16870.452;A
2018;C01;01;01;DIVORCIOS;72.9398;A
2018;C01;01;06;DIVORCIOS;16797.5122;A
2018;C01;06;00;DIVORCIOS;64.376;A
2018;C01;06;06;DIVORCIOS;64.376;A
2018;04;00;00;DIVORCIOS;1456.1395;A
2018;04;00;01;DIVORCIOS;4.4904;A
2018;04;00;06;DIVORCIOS;1451.6491;A
2018;04;01;00;DIVORCIOS;1453.8943;A
2018;04;01;01;DIVORCIOS;4.4904;A
2018;04;01;06;DIVORCIOS;1449.4039;A
2018;04;06;00;DIVORCIOS;2.2452;A
2018;04;06;06;DIVORCIOS;2.2452;A
2018;11;00;00;DIVORCIOS;2490.3415;A
2018;11;00;01;DIVORCIOS;14.2172;A
2018;11;00;06;DIVORCIOS;2476.1243;A
2018;11;01;00;DIVORCIOS;2481.0548;A
2018;11;01;01;DIVORCIOS;14.2172;A
2018;11;01;06;DIVORCIOS;2466.8376;A
2018;11;06;00;DIVORCIOS;9.2867;A
2018;11;06;06;DIVORCIOS;9.2867;A
2018;14;00;00;DIVORCIOS;1405.7198;A
2018;14;00;01;DIVORCIOS;3.0986;A
2018;14;00;06;DIVORCIOS;1402.6212;A
2018;14;01;00;DIVORCIOS;1401.7838;A
2018;14;01;01;DIVORCIOS;3.0986;A
2018;14;01;06;DIVORCIOS;1398.6852;A
2018;14;06;00;DIVORCIOS;3.936;A
2018;14;06;06;DIVORCIOS;3.936;A
2018;18;00;00;DIVORCIOS;1684.5826;A
2018;18;00;01;DIVORCIOS;9.7507;A
2018;18;00;06;DIVORCIOS;1674.8319;A
2018;18;01;00;DIVORCIOS;1681.8447;A
2018;18;01;01;DIVORCIOS;9.7507;A
2018;18;01;06;DIVORCIOS;1672.094;A
2018;18;06;00;DIVORCIOS;2.7379;A
2018;18;06;06;DIVORCIOS;2.7379;A
2018;21;00;00;DIVORCIOS;986.218;A
2018;21;00;06;DIVORCIOS;986.218;A
2018;21;01;00;DIVORCIOS;983.16;A
2018;21;01;06;DIVORCIOS;983.16;A
2018;21;06;00;DIVORCIOS;3.058;A
2018;21;06;06;DIVORCIOS;3.058;A
2018;23;00;00;DIVORCIOS;1108.2069;A
2018;23;00;06;DIVORCIOS;1108.2069;A
2018;23;01;00;DIVORCIOS;1108.2069;A
2018;23;01;06;DIVORCIOS;1108.2069;A
2018;29;00;00;DIVORCIOS;3718.358;A
2018;29;00;01;DIVORCIOS;16.1591;A
2018;29;00;06;DIVORCIOS;3702.1989;A
2018;29;01;00;DIVORCIOS;3699.1392;A
2018;29;01;01;DIVORCIOS;16.1591;A
2018;29;01;06;DIVORCIOS;3682.9801;A
2018;29;06;00;DIVORCIOS;19.2188;A
2018;29;06;06;DIVORCIOS;19.2188;A
2018;41;00;00;DIVORCIOS;4085.2617;A
2018;41;00;01;DIVORCIOS;25.2238;A
2018;41;00;06;DIVORCIOS;4060.0379;A
2018;41;01;00;DIVORCIOS;4061.3683;A
2018;41;01;01;DIVORCIOS;25.2238;A
2018;41;01;06;DIVORCIOS;4036.1445;A
2018;41;06;00;DIVORCIOS;23.8934;A
2018;41;06;06;DIVORCIOS;23.8934;A
2017;C01;00;00;DIVORCIOS;17436.6101;A
2017;C01;00;01;DIVORCIOS;84.466;A
2017;C01;00;06;DIVORCIOS;17352.1441;A
2017;C01;01;00;DIVORCIOS;17360.3961;A
2017;C01;01;01;DIVORCIOS;84.466;A
2017;C01;01;06;DIVORCIOS;17275.9301;A
2017;C01;06;00;DIVORCIOS;76.214;A
2017;C01;06;06;DIVORCIOS;76.214;A
2017;04;00;00;DIVORCIOS;1454.7143;A
2017;04;00;01;DIVORCIOS;3.5677;A
2017;04;00;06;DIVORCIOS;1451.1466;A
2017;04;01;00;DIVORCIOS;1449.6254;A
2017;04;01;01;DIVORCIOS;3.5677;A
2017;04;01;06;DIVORCIOS;1446.0577;A
2017;04;06;00;DIVORCIOS;5.0889;A
2017;04;06;06;DIVORCIOS;5.0889;A
2017;11;00;00;DIVORCIOS;2406.3281;A
2017;11;00;01;DIVORCIOS;12.8913;A
2017;11;00;06;DIVORCIOS;2393.4368;A
2017;11;01;00;DIVORCIOS;2381.5942;A
2017;11;01;01;DIVORCIOS;12.8913;A
2017;11;01;06;DIVORCIOS;2368.7029;A
2017;11;06;00;DIVORCIOS;24.7339;A
2017;11;06;06;DIVORCIOS;24.7339;A
2017;14;00;00;DIVORCIOS;1426.032;A
2017;14;00;01;DIVORCIOS;6.6085;A
2017;14;00;06;DIVORCIOS;1419.4235;A
2017;14;01;00;DIVORCIOS;1411.8085;A
2017;14;01;01;DIVORCIOS;6.6085;A
2017;14;01;06;DIVORCIOS;1405.2;A
2017;14;06;00;DIVORCIOS;14.2235;A
2017;14;06;06;DIVORCIOS;14.2235;A
2017;18;00;00;DIVORCIOS;1990.6668;A
2017;18;00;01;DIVORCIOS;16.8724;A
2017;18;00;06;DIVORCIOS;1973.7944;A
2017;18;01;00;DIVORCIOS;1986.6364;A
2017;18;01;01;DIVORCIOS;16.8724;A
2017;18;01;06;DIVORCIOS;1969.764;A
2017;18;06;00;DIVORCIOS;4.0304;A
2017;18;06;06;DIVORCIOS;4.0304;A
2017;21;00;00;DIVORCIOS;1060.4795;A
2017;21;00;01;DIVORCIOS;6.5155;A
2017;21;00;06;DIVORCIOS;1053.964;A
2017;21;01;00;DIVORCIOS;1058.4987;A
2017;21;01;01;DIVORCIOS;6.5155;A
2017;21;01;06;DIVORCIOS;1051.9832;A
2017;21;06;00;DIVORCIOS;1.9808;A
2017;21;06;06;DIVORCIOS;1.9808;A
2017;23;00;00;DIVORCIOS;1127.8821;A
2017;23;00;06;DIVORCIOS;1127.8821;A
2017;23;01;00;DIVORCIOS;1127.8821;A
2017;23;01;06;DIVORCIOS;1127.8821;A
2017;29;00;00;DIVORCIOS;3652.1307;A
2017;29;00;01;DIVORCIOS;21.7821;A
2017;29;00;06;DIVORCIOS;3630.3486;A
2017;29;01;00;DIVORCIOS;3636.7047;A
2017;29;01;01;DIVORCIOS;21.7821;A
2017;29;01;06;DIVORCIOS;3614.9226;A
2017;29;06;00;DIVORCIOS;15.426;A
2017;29;06;06;DIVORCIOS;15.426;A
2017;41;00;00;DIVORCIOS;4318.3766;A
2017;41;00;01;DIVORCIOS;16.2285;A
2017;41;00;06;DIVORCIOS;4302.1481;A
2017;41;01;00;DIVORCIOS;4307.6461;A
2017;41;01;01;DIVORCIOS;16.2285;A
2017;41;01;06;DIVORCIOS;4291.4176;A
2017;41;06;00;DIVORCIOS;10.7305;A
2017;41;06;06;DIVORCIOS;10.7305;A
2016;C01;00;00;DIVORCIOS;16968.2676;A
2016;C01;00;01;DIVORCIOS;118.7851;A
2016;C01;00;06;DIVORCIOS;16849.4825;A
2016;C01;01;00;DIVORCIOS;16897.6259;A
2016;C01;01;01;DIVORCIOS;118.7851;A
2016;C01;01;06;DIVORCIOS;16778.8408;A
2016;C01;06;00;DIVORCIOS;70.6417;A
2016;C01;06;06;DIVORCIOS;70.6417;A
2016;04;00;00;DIVORCIOS;1425.5804;A
2016;04;00;01;DIVORCIOS;1.3299;A
2016;04;00;06;DIVORCIOS;1424.2505;A
2016;04;01;00;DIVORCIOS;1416.2608;A
2016;04;01;01;DIVORCIOS;1.3299;A
2016;04;01;06;DIVORCIOS;1414.9309;A
2016;04;06;00;DIVORCIOS;9.3196;A
2016;04;06;06;DIVORCIOS;9.3196;A
2016;11;00;00;DIVORCIOS;2275.825;A
2016;11;00;01;DIVORCIOS;12.4596;A
2016;11;00;06;DIVORCIOS;2263.3654;A
2016;11;01;00;DIVORCIOS;2270.0952;A
2016;11;01;01;DIVORCIOS;12.4596;A
2016;11;01;06;DIVORCIOS;2257.6356;A
2016;11;06;00;DIVORCIOS;5.7298;A
2016;11;06;06;DIVORCIOS;5.7298;A
2016;14;00;00;DIVORCIOS;1473.292;A
2016;14;00;01;DIVORCIOS;14.6098;A
2016;14;00;06;DIVORCIOS;1458.6822;A
2016;14;01;00;DIVORCIOS;1466.7675;A
2016;14;01;01;DIVORCIOS;14.6098;A
2016;14;01;06;DIVORCIOS;1452.1577;A
2016;14;06;00;DIVORCIOS;6.5245;A
2016;14;06;06;DIVORCIOS;6.5245;A
2016;18;00;00;DIVORCIOS;1937.4432;A
2016;18;00;01;DIVORCIOS;16.3728;A
2016;18;00;06;DIVORCIOS;1921.0704;A
2016;18;01;00;DIVORCIOS;1929.9856;A
2016;18;01;01;DIVORCIOS;16.3728;A
2016;18;01;06;DIVORCIOS;1913.6128;A
2016;18;06;00;DIVORCIOS;7.4576;A
2016;18;06;06;DIVORCIOS;7.4576;A
2016;21;00;00;DIVORCIOS;1053.5608;A
2016;21;00;01;DIVORCIOS;6.1876;A
2016;21;00;06;DIVORCIOS;1047.3732;A
2016;21;01;00;DIVORCIOS;1047.3732;A
2016;21;01;01;DIVORCIOS;6.1876;A
2016;21;01;06;DIVORCIOS;1041.1856;A
2016;21;06;00;DIVORCIOS;6.1876;A
2016;21;06;06;DIVORCIOS;6.1876;A
2016;23;00;00;DIVORCIOS;1120.7404;A
2016;23;00;01;DIVORCIOS;6.9792;A
2016;23;00;06;DIVORCIOS;1113.7612;A
2016;23;01;00;DIVORCIOS;1119.2456;A
2016;23;01;01;DIVORCIOS;6.9792;A
2016;23;01;06;DIVORCIOS;1112.2664;A
2016;23;06;00;DIVORCIOS;1.4948;A
2016;23;06;06;DIVORCIOS;1.4948;A
2016;29;00;00;DIVORCIOS;3657.8326;A
2016;29;00;01;DIVORCIOS;35.5078;A
2016;29;00;06;DIVORCIOS;3622.3248;A
2016;29;01;00;DIVORCIOS;3642.8278;A
2016;29;01;01;DIVORCIOS;35.5078;A
2016;29;01;06;DIVORCIOS;3607.32;A
2016;29;06;00;DIVORCIOS;15.0048;A
2016;29;06;06;DIVORCIOS;15.0048;A
2016;41;00;00;DIVORCIOS;4023.9932;A
2016;41;00;01;DIVORCIOS;25.3384;A
2016;41;00;06;DIVORCIOS;3998.6548;A
2016;41;01;00;DIVORCIOS;4005.0702;A
2016;41;01;01;DIVORCIOS;25.3384;A
2016;41;01;06;DIVORCIOS;3979.7318;A
2016;41;06;00;DIVORCIOS;18.923;A
2016;41;06;06;DIVORCIOS;18.923;A
2015;C01;00;00;DIVORCIOS;17029.5907;A
2015;C01;00;01;DIVORCIOS;55.0451;A
2015;C01;00;06;DIVORCIOS;16974.5456;A
2015;C01;01;00;DIVORCIOS;16967.1442;A
2015;C01;01;01;DIVORCIOS;55.0451;A
2015;C01;01;06;DIVORCIOS;16912.0991;A
2015;C01;06;00;DIVORCIOS;62.4465;A
2015;C01;06;06;DIVORCIOS;62.4465;A
2015;04;00;00;DIVORCIOS;1398.5163;A
2015;04;00;01;DIVORCIOS;3.1572;A
2015;04;00;06;DIVORCIOS;1395.3591;A
2015;04;01;00;DIVORCIOS;1395.3591;A
2015;04;01;01;DIVORCIOS;3.1572;A
2015;04;01;06;DIVORCIOS;1392.2019;A
2015;04;06;00;DIVORCIOS;3.1572;A
2015;04;06;06;DIVORCIOS;3.1572;A
2015;11;00;00;DIVORCIOS;2355.5567;A
2015;11;00;01;DIVORCIOS;9.5628;A
2015;11;00;06;DIVORCIOS;2345.9939;A
2015;11;01;00;DIVORCIOS;2343.5907;A
2015;11;01;01;DIVORCIOS;9.5628;A
2015;11;01;06;DIVORCIOS;2334.0279;A
2015;11;06;00;DIVORCIOS;11.966;A
2015;11;06;06;DIVORCIOS;11.966;A
2015;14;00;00;DIVORCIOS;1621.987;A
2015;14;00;01;DIVORCIOS;1.4895;A
2015;14;00;06;DIVORCIOS;1620.4975;A
2015;14;01;00;DIVORCIOS;1619.008;A
2015;14;01;01;DIVORCIOS;1.4895;A
2015;14;01;06;DIVORCIOS;1617.5185;A
2015;14;06;00;DIVORCIOS;2.979;A
2015;14;06;06;DIVORCIOS;2.979;A
2015;18;00;00;DIVORCIOS;1864.9266;A
2015;18;00;01;DIVORCIOS;1.719;A
2015;18;00;06;DIVORCIOS;1863.2076;A
2015;18;01;00;DIVORCIOS;1856.3316;A
2015;18;01;01;DIVORCIOS;1.719;A
2015;18;01;06;DIVORCIOS;1854.6126;A
2015;18;06;00;DIVORCIOS;8.595;A
2015;18;06;06;DIVORCIOS;8.595;A
2015;21;00;00;DIVORCIOS;1022.9657;A
2015;21;00;01;DIVORCIOS;6.7532;A
2015;21;00;06;DIVORCIOS;1016.2125;A
2015;21;01;00;DIVORCIOS;1018.508;A
2015;21;01;01;DIVORCIOS;6.7532;A
2015;21;01;06;DIVORCIOS;1011.7548;A
2015;21;06;00;DIVORCIOS;4.4577;A
2015;21;06;06;DIVORCIOS;4.4577;A
2015;23;00;00;DIVORCIOS;1197.5493;A
2015;23;00;01;DIVORCIOS;3.0382;A
2015;23;00;06;DIVORCIOS;1194.5111;A
2015;23;01;00;DIVORCIOS;1196.0302;A
2015;23;01;01;DIVORCIOS;3.0382;A
2015;23;01;06;DIVORCIOS;1192.992;A
2015;23;06;00;DIVORCIOS;1.5191;A
2015;23;06;06;DIVORCIOS;1.5191;A
2015;29;00;00;DIVORCIOS;3560.4711;A
2015;29;00;01;DIVORCIOS;18.042;A
2015;29;00;06;DIVORCIOS;3542.4291;A
2015;29;01;00;DIVORCIOS;3540.2172;A
2015;29;01;01;DIVORCIOS;18.042;A
2015;29;01;06;DIVORCIOS;3522.1752;A
2015;29;06;00;DIVORCIOS;20.2539;A
2015;29;06;06;DIVORCIOS;20.2539;A
2015;41;00;00;DIVORCIOS;4007.618;A
2015;41;00;01;DIVORCIOS;11.2832;A
2015;41;00;06;DIVORCIOS;3996.3348;A
2015;41;01;00;DIVORCIOS;3998.0994;A
2015;41;01;01;DIVORCIOS;11.2832;A
2015;41;01;06;DIVORCIOS;3986.8162;A
2015;41;06;00;DIVORCIOS;9.5186;A
2015;41;06;06;DIVORCIOS;9.5186;A
2014;C01;00;00;DIVORCIOS;17376.98787;A
2014;C01;00;01;DIVORCIOS;67.64096;A
2014;C01;00;06;DIVORCIOS;17309.34691;A
2014;C01;01;00;DIVORCIOS;17334.61457;A
2014;C01;01;01;DIVORCIOS;67.64096;A
2014;C01;01;06;DIVORCIOS;17266.97361;A
2014;C01;06;00;DIVORCIOS;42.3733;A
2014;C01;06;06;DIVORCIOS;42.3733;A
2014;04;00;00;DIVORCIOS;1315.503;A
2014;04;00;01;DIVORCIOS;2.826;A
2014;04;00;06;DIVORCIOS;1312.677;A
2014;04;01;00;DIVORCIOS;1311.264;A
2014;04;01;01;DIVORCIOS;2.826;A
2014;04;01;06;DIVORCIOS;1308.438;A
2014;04;06;00;DIVORCIOS;4.239;A
2014;04;06;06;DIVORCIOS;4.239;A
2014;11;00;00;DIVORCIOS;2485.68082;A
2014;11;00;01;DIVORCIOS;7.51415;A
2014;11;00;06;DIVORCIOS;2478.16667;A
2014;11;01;00;DIVORCIOS;2478.16667;A
2014;11;01;01;DIVORCIOS;7.51415;A
2014;11;01;06;DIVORCIOS;2470.65252;A
2014;11;06;00;DIVORCIOS;7.51415;A
2014;11;06;06;DIVORCIOS;7.51415;A
2014;14;00;00;DIVORCIOS;1712.10316;A
2014;14;00;01;DIVORCIOS;3.33094;A
2014;14;00;06;DIVORCIOS;1708.77222;A
2014;14;01;00;DIVORCIOS;1708.77222;A
2014;14;01;01;DIVORCIOS;3.33094;A
2014;14;01;06;DIVORCIOS;1705.44128;A
2014;14;06;00;DIVORCIOS;3.33094;A
2014;14;06;06;DIVORCIOS;3.33094;A
2014;18;00;00;DIVORCIOS;1848.68385;A
2014;18;00;01;DIVORCIOS;13.67145;A
2014;18;00;06;DIVORCIOS;1835.0124;A
2014;18;01;00;DIVORCIOS;1845.64575;A
2014;18;01;01;DIVORCIOS;13.67145;A
2014;18;01;06;DIVORCIOS;1831.9743;A
2014;18;06;00;DIVORCIOS;3.0381;A
2014;18;06;06;DIVORCIOS;3.0381;A
2014;21;00;00;DIVORCIOS;1140.17566;A
2014;21;00;01;DIVORCIOS;4.24383;A
2014;21;00;06;DIVORCIOS;1135.93183;A
2014;21;01;00;DIVORCIOS;1137.34644;A
2014;21;01;01;DIVORCIOS;4.24383;A
2014;21;01;06;DIVORCIOS;1133.10261;A
2014;21;06;00;DIVORCIOS;2.82922;A
2014;21;06;06;DIVORCIOS;2.82922;A
2014;23;00;00;DIVORCIOS;1180.1112;A
2014;23;00;06;DIVORCIOS;1180.1112;A
2014;23;01;00;DIVORCIOS;1178.6434;A
2014;23;01;06;DIVORCIOS;1178.6434;A
2014;23;06;00;DIVORCIOS;1.4678;A
2014;23;06;06;DIVORCIOS;1.4678;A
2014;29;00;00;DIVORCIOS;3567.8708;A
2014;29;00;01;DIVORCIOS;19.3206;A
2014;29;00;06;DIVORCIOS;3548.5502;A
2014;29;01;00;DIVORCIOS;3564.6507;A
2014;29;01;01;DIVORCIOS;19.3206;A
2014;29;01;06;DIVORCIOS;3545.3301;A
2014;29;06;00;DIVORCIOS;3.2201;A
2014;29;06;06;DIVORCIOS;3.2201;A
2014;41;00;00;DIVORCIOS;4126.85938;A
2014;41;00;01;DIVORCIOS;16.73399;A
2014;41;00;06;DIVORCIOS;4110.12539;A
2014;41;01;00;DIVORCIOS;4110.12539;A
2014;41;01;01;DIVORCIOS;16.73399;A
2014;41;01;06;DIVORCIOS;4093.3914;A
2014;41;06;00;DIVORCIOS;16.73399;A
2014;41;06;06;DIVORCIOS;16.73399;A
2013;C01;00;00;DIVORCIOS;16473.17478;A
2013;C01;00;01;DIVORCIOS;32.43898;A
2013;C01;00;06;DIVORCIOS;16440.7358;A
2013;C01;01;00;DIVORCIOS;16440.72125;A
2013;C01;01;01;DIVORCIOS;32.43898;A
2013;C01;01;06;DIVORCIOS;16408.28227;A
2013;C01;06;00;DIVORCIOS;32.45353;A
2013;C01;06;06;DIVORCIOS;32.45353;A
2013;04;00;00;DIVORCIOS;1267.4696;A
2013;04;00;01;DIVORCIOS;3.2836;A
2013;04;00;06;DIVORCIOS;1264.186;A
2013;04;01;00;DIVORCIOS;1265.8278;A
2013;04;01;01;DIVORCIOS;3.2836;A
2013;04;01;06;DIVORCIOS;1262.5442;A
2013;04;06;00;DIVORCIOS;1.6418;A
2013;04;06;06;DIVORCIOS;1.6418;A
2013;11;00;00;DIVORCIOS;2358.7305;A
2013;11;00;01;DIVORCIOS;5.8602;A
2013;11;00;06;DIVORCIOS;2352.8703;A
2013;11;01;00;DIVORCIOS;2354.33535;A
2013;11;01;01;DIVORCIOS;5.8602;A
2013;11;01;06;DIVORCIOS;2348.47515;A
2013;11;06;00;DIVORCIOS;4.39515;A
2013;11;06;06;DIVORCIOS;4.39515;A
2013;14;00;00;DIVORCIOS;1452.76866;A
2013;14;00;01;DIVORCIOS;2.71292;A
2013;14;00;06;DIVORCIOS;1450.05574;A
2013;14;01;00;DIVORCIOS;1451.4122;A
2013;14;01;01;DIVORCIOS;2.71292;A
2013;14;01;06;DIVORCIOS;1448.69928;A
2013;14;06;00;DIVORCIOS;1.35646;A
2013;14;06;06;DIVORCIOS;1.35646;A
2013;18;00;00;DIVORCIOS;1822.15704;A
2013;18;00;01;DIVORCIOS;5.45556;A
2013;18;00;06;DIVORCIOS;1816.70148;A
2013;18;01;00;DIVORCIOS;1819.42926;A
2013;18;01;01;DIVORCIOS;5.45556;A
2013;18;01;06;DIVORCIOS;1813.9737;A
2013;18;06;00;DIVORCIOS;2.72778;A
2013;18;06;06;DIVORCIOS;2.72778;A
2013;21;00;00;DIVORCIOS;995.33511;A
2013;21;00;01;DIVORCIOS;1.43627;A
2013;21;00;06;DIVORCIOS;993.89884;A
2013;21;01;00;DIVORCIOS;992.46257;A
2013;21;01;01;DIVORCIOS;1.43627;A
2013;21;01;06;DIVORCIOS;991.0263;A
2013;21;06;00;DIVORCIOS;2.87254;A
2013;21;06;06;DIVORCIOS;2.87254;A
2013;23;00;00;DIVORCIOS;1155.71547;A
2013;23;00;01;DIVORCIOS;1.41113;A
2013;23;00;06;DIVORCIOS;1154.30434;A
2013;23;01;00;DIVORCIOS;1155.71547;A
2013;23;01;01;DIVORCIOS;1.41113;A
2013;23;01;06;DIVORCIOS;1154.30434;A
2013;29;00;00;DIVORCIOS;3581.6334;A
2013;29;00;01;DIVORCIOS;4.3083;A
2013;29;00;06;DIVORCIOS;3577.3251;A
2013;29;01;00;DIVORCIOS;3570.1446;A
2013;29;01;01;DIVORCIOS;4.3083;A
2013;29;01;06;DIVORCIOS;3565.8363;A
2013;29;06;00;DIVORCIOS;11.4888;A
2013;29;06;06;DIVORCIOS;11.4888;A
