D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2016;14;3;Separaciones;;A
2016;14;30;Separaciones;;A
2016;14;4;Separaciones;;A
2016;14;5;Separaciones;;A
2016;18;00;Separaciones;106.728;A
2016;18;11;Separaciones;103.2704;A
2016;18;10;Separaciones;103.2704;A
2016;18;1;Separaciones;103.2704;A
2016;18;22;Separaciones;3.4576;A
2016;18;20;Separaciones;1.7288;A
2016;18;2;Separaciones;1.7288;A
2016;18;3;Separaciones;;A
2016;18;30;Separaciones;1.7288;A
2016;18;4;Separaciones;1.7288;A
2016;18;5;Separaciones;;A
2016;21;00;Separaciones;50.6884;A
2016;21;11;Separaciones;47.9592;A
2016;21;10;Separaciones;47.9592;A
2016;21;1;Separaciones;47.9592;A
2016;21;22;Separaciones;2.7292;A
2016;21;20;Separaciones;2.7292;A
2016;21;2;Separaciones;1.0;A
2016;21;3;Separaciones;1.7292;A
2016;21;30;Separaciones;;A
2016;21;4;Separaciones;;A
2016;21;5;Separaciones;;A
2016;23;00;Separaciones;72.7504;A
2016;23;11;Separaciones;72.7504;A
2016;23;10;Separaciones;72.7504;A
2016;23;1;Separaciones;72.7504;A
2016;23;22;Separaciones;;A
2016;23;20;Separaciones;;A
2016;23;2;Separaciones;;A
2016;23;3;Separaciones;;A
2016;23;30;Separaciones;;A
2016;23;4;Separaciones;;A
2016;23;5;Separaciones;;A
2016;29;00;Separaciones;172.0624;A
2016;29;11;Separaciones;154.0552;A
2016;29;10;Separaciones;154.0552;A
2016;29;1;Separaciones;154.0552;A
2016;29;22;Separaciones;18.0072;A
2016;29;20;Separaciones;9.0036;A
2016;29;2;Separaciones;7.503;A
2016;29;3;Separaciones;1.5006;A
2016;29;30;Separaciones;9.0036;A
2016;29;4;Separaciones;4.5018;A
2016;29;5;Separaciones;4.5018;A
2016;41;00;Separaciones;203.5066;A
2016;41;11;Separaciones;199.922;A
2016;41;10;Separaciones;199.922;A
2016;41;1;Separaciones;199.922;A
2016;41;22;Separaciones;3.5846;A
2016;41;20;Separaciones;3.5846;A
2016;41;2;Separaciones;;A
2016;41;3;Separaciones;3.5846;A
2016;41;30;Separaciones;;A
2016;41;4;Separaciones;;A
2016;41;5;Separaciones;;A
2015;C01;00;Separaciones;899.1127;A
2015;C01;11;Separaciones;880.9859;A
2015;C01;10;Separaciones;880.9859;A
2015;C01;1;Separaciones;880.9859;A
2015;C01;22;Separaciones;18.1268;A
2015;C01;20;Separaciones;15.3647;A
2015;C01;2;Separaciones;9.0558;A
2015;C01;3;Separaciones;6.3089;A
2015;C01;30;Separaciones;2.7621;A
2015;C01;4;Separaciones;2.7621;A
2015;C01;5;Separaciones;;A
2015;04;00;Separaciones;56.0604;A
2015;04;11;Separaciones;54.4818;A
2015;04;10;Separaciones;54.4818;A
2015;04;1;Separaciones;54.4818;A
2015;04;22;Separaciones;1.5786;A
2015;04;20;Separaciones;1.5786;A
2015;04;2;Separaciones;1.5786;A
2015;04;3;Separaciones;;A
2015;04;30;Separaciones;;A
2015;04;4;Separaciones;;A
2015;04;5;Separaciones;;A
2015;11;00;Separaciones;133.4995;A
2015;11;11;Separaciones;128.7181;A
2015;11;10;Separaciones;128.7181;A
2015;11;1;Separaciones;128.7181;A
2015;11;22;Separaciones;4.7814;A
2015;11;20;Separaciones;4.7814;A
2015;11;2;Separaciones;1.5938;A
2015;11;3;Separaciones;3.1876;A
2015;11;30;Separaciones;;A
2015;11;4;Separaciones;;A
2015;11;5;Separaciones;;A
2015;14;00;Separaciones;117.3954;A
2015;14;11;Separaciones;117.3954;A
2015;14;10;Separaciones;117.3954;A
2015;14;1;Separaciones;117.3954;A
2015;14;22;Separaciones;;A
2015;14;20;Separaciones;;A
2015;14;2;Separaciones;;A
2015;14;3;Separaciones;;A
2015;14;30;Separaciones;;A
2015;14;4;Separaciones;;A
2015;14;5;Separaciones;;A
2015;18;00;Separaciones;108.1972;A
2015;18;11;Separaciones;104.7592;A
2015;18;10;Separaciones;104.7592;A
2015;18;1;Separaciones;104.7592;A
2015;18;22;Separaciones;3.438;A
2015;18;20;Separaciones;3.438;A
2015;18;2;Separaciones;1.719;A
2015;18;3;Separaciones;1.719;A
2015;18;30;Separaciones;;A
2015;18;4;Separaciones;;A
2015;18;5;Separaciones;;A
2015;21;00;Separaciones;40.5241;A
2015;21;11;Separaciones;40.5241;A
2015;21;10;Separaciones;40.5241;A
2015;21;1;Separaciones;40.5241;A
2015;21;22;Separaciones;;A
2015;21;20;Separaciones;;A
2015;21;2;Separaciones;;A
2015;21;3;Separaciones;;A
2015;21;30;Separaciones;;A
2015;21;4;Separaciones;;A
2015;21;5;Separaciones;;A
2015;23;00;Separaciones;81.3217;A
2015;23;11;Separaciones;81.3217;A
2015;23;10;Separaciones;81.3217;A
2015;23;1;Separaciones;81.3217;A
2015;23;22;Separaciones;;A
2015;23;20;Separaciones;;A
2015;23;2;Separaciones;;A
2015;23;3;Separaciones;;A
2015;23;30;Separaciones;;A
2015;23;4;Separaciones;;A
2015;23;5;Separaciones;;A
2015;29;00;Separaciones;173.1336;A
2015;29;11;Separaciones;167.5244;A
2015;29;10;Separaciones;167.5244;A
2015;29;1;Separaciones;167.5244;A
2015;29;22;Separaciones;5.6092;A
2015;29;20;Separaciones;4.2069;A
2015;29;2;Separaciones;2.8046;A
2015;29;3;Separaciones;1.4023;A
2015;29;30;Separaciones;1.4023;A
2015;29;4;Separaciones;1.4023;A
2015;29;5;Separaciones;;A
2015;41;00;Separaciones;188.9808;A
2015;41;11;Separaciones;186.2612;A
2015;41;10;Separaciones;186.2612;A
2015;41;1;Separaciones;186.2612;A
2015;41;22;Separaciones;2.7196;A
2015;41;20;Separaciones;1.3598;A
2015;41;2;Separaciones;1.3598;A
2015;41;3;Separaciones;;A
2015;41;30;Separaciones;1.3598;A
2015;41;4;Separaciones;1.3598;A
2015;41;5;Separaciones;;A
2014;C01;00;Separaciones;1033.68097;A
2014;C01;11;Separaciones;1001.39039;A
2014;C01;10;Separaciones;1001.39039;A
2014;C01;1;Separaciones;1001.39039;A
2014;C01;22;Separaciones;32.29058;A
2014;C01;20;Separaciones;23.45245;A
2014;C01;2;Separaciones;11.64405;A
2014;C01;3;Separaciones;11.8084;A
2014;C01;30;Separaciones;8.83813;A
2014;C01;4;Separaciones;7.17266;A
2014;C01;5;Separaciones;1.66547;A
2014;04;00;Separaciones;57.933;A
2014;04;11;Separaciones;50.868;A
2014;04;10;Separaciones;50.868;A
2014;04;1;Separaciones;50.868;A
2014;04;22;Separaciones;7.065;A
2014;04;20;Separaciones;2.826;A
2014;04;2;Separaciones;1.413;A
2014;04;3;Separaciones;1.413;A
2014;04;30;Separaciones;4.239;A
2014;04;4;Separaciones;4.239;A
2014;04;5;Separaciones;;A
2014;11;00;Separaciones;162.30564;A
2014;11;11;Separaciones;157.79715;A
2014;11;10;Separaciones;157.79715;A
2014;11;1;Separaciones;157.79715;A
2014;11;22;Separaciones;4.50849;A
2014;11;20;Separaciones;4.50849;A
2014;11;2;Separaciones;1.50283;A
2014;11;3;Separaciones;3.00566;A
2014;11;30;Separaciones;;A
2014;11;4;Separaciones;;A
2014;11;5;Separaciones;;A
2014;14;00;Separaciones;113.25196;A
2014;14;11;Separaciones;111.58649;A
2014;14;10;Separaciones;111.58649;A
2014;14;1;Separaciones;111.58649;A
2014;14;22;Separaciones;1.66547;A
2014;14;20;Separaciones;;A
2014;14;2;Separaciones;;A
2014;14;3;Separaciones;;A
2014;14;30;Separaciones;1.66547;A
2014;14;4;Separaciones;;A
2014;14;5;Separaciones;1.66547;A
2014;18;00;Separaciones;138.23355;A
2014;18;11;Separaciones;135.19545;A
2014;18;10;Separaciones;135.19545;A
2014;18;1;Separaciones;135.19545;A
2014;18;22;Separaciones;3.0381;A
2014;18;20;Separaciones;1.51905;A
2014;18;2;Separaciones;1.51905;A
2014;18;3;Separaciones;;A
2014;18;30;Separaciones;1.51905;A
2014;18;4;Separaciones;1.51905;A
2014;18;5;Separaciones;;A
2014;21;00;Separaciones;57.99901;A
2014;21;11;Separaciones;53.75518;A
2014;21;10;Separaciones;53.75518;A
2014;21;1;Separaciones;53.75518;A
2014;21;22;Separaciones;4.24383;A
2014;21;20;Separaciones;2.82922;A
2014;21;2;Separaciones;1.41461;A
2014;21;3;Separaciones;1.41461;A
2014;21;30;Separaciones;1.41461;A
2014;21;4;Separaciones;1.41461;A
2014;21;5;Separaciones;;A
2014;23;00;Separaciones;74.8578;A
2014;23;11;Separaciones;73.39;A
2014;23;10;Separaciones;73.39;A
2014;23;1;Separaciones;73.39;A
2014;23;22;Separaciones;1.4678;A
2014;23;20;Separaciones;1.4678;A
2014;23;2;Separaciones;;A
2014;23;3;Separaciones;1.4678;A
2014;23;30;Separaciones;;A
2014;23;4;Separaciones;;A
2014;23;5;Separaciones;;A
2014;29;00;Separaciones;207.69645;A
2014;29;11;Separaciones;201.25625;A
2014;29;10;Separaciones;201.25625;A
2014;29;1;Separaciones;201.25625;A
2014;29;22;Separaciones;6.4402;A
2014;29;20;Separaciones;6.4402;A
2014;29;2;Separaciones;3.2201;A
2014;29;3;Separaciones;3.2201;A
2014;29;30;Separaciones;;A
2014;29;4;Separaciones;;A
2014;29;5;Separaciones;;A
2014;41;00;Separaciones;221.40356;A
2014;41;11;Separaciones;217.54187;A
2014;41;10;Separaciones;217.54187;A
2014;41;1;Separaciones;217.54187;A
2014;41;22;Separaciones;3.86169;A
2014;41;20;Separaciones;3.86169;A
2014;41;2;Separaciones;2.57446;A
2014;41;3;Separaciones;1.28723;A
2014;41;30;Separaciones;;A
2014;41;4;Separaciones;;A
2014;41;5;Separaciones;;A
2013;C01;00;Separaciones;974.08657;A
2013;C01;11;Separaciones;940.76668;A
2013;C01;10;Separaciones;940.76668;A
2013;C01;1;Separaciones;940.76668;A
2013;C01;22;Separaciones;33.31989;A
2013;C01;20;Separaciones;23.31045;A
2013;C01;2;Separaciones;13.2039;A
2013;C01;3;Separaciones;10.10655;A
2013;C01;30;Separaciones;10.00944;A
2013;C01;4;Separaciones;5.70114;A
2013;C01;5;Separaciones;4.3083;A
2013;04;00;Separaciones;64.0302;A
2013;04;11;Separaciones;59.1048;A
2013;04;10;Separaciones;59.1048;A
2013;04;1;Separaciones;59.1048;A
2013;04;22;Separaciones;4.9254;A
2013;04;20;Separaciones;4.9254;A
2013;04;2;Separaciones;3.2836;A
2013;04;3;Separaciones;1.6418;A
2013;04;30;Separaciones;;A
2013;04;4;Separaciones;;A
2013;04;5;Separaciones;;A
2013;11;00;Separaciones;161.1555;A
2013;11;11;Separaciones;159.69045;A
2013;11;10;Separaciones;159.69045;A
2013;11;1;Separaciones;159.69045;A
2013;11;22;Separaciones;1.46505;A
2013;11;20;Separaciones;;A
2013;11;2;Separaciones;;A
2013;11;3;Separaciones;;A
2013;11;30;Separaciones;1.46505;A
2013;11;4;Separaciones;1.46505;A
2013;11;5;Separaciones;;A
2013;14;00;Separaciones;97.66512;A
2013;14;11;Separaciones;96.30866;A
2013;14;10;Separaciones;96.30866;A
2013;14;1;Separaciones;96.30866;A
2013;14;22;Separaciones;1.35646;A
2013;14;20;Separaciones;1.35646;A
2013;14;2;Separaciones;;A
2013;14;3;Separaciones;1.35646;A
2013;14;30;Separaciones;;A
2013;14;4;Separaciones;;A
2013;18;00;Separaciones;103.65564;A
2013;18;11;Separaciones;100.92786;A
2013;18;10;Separaciones;100.92786;A
2013;18;1;Separaciones;100.92786;A
2013;18;22;Separaciones;2.72778;A
2013;18;20;Separaciones;1.36389;A
2013;18;2;Separaciones;;A
2013;18;3;Separaciones;1.36389;A
2013;18;30;Separaciones;1.36389;A
2013;18;4;Separaciones;1.36389;A
2013;18;5;Separaciones;;A
2013;21;00;Separaciones;66.06842;A
2013;21;11;Separaciones;64.63215;A
2013;21;10;Separaciones;64.63215;A
2013;21;1;Separaciones;64.63215;A
2013;21;22;Separaciones;1.43627;A
2013;21;20;Separaciones;1.43627;A
2013;21;2;Separaciones;1.43627;A
2013;21;3;Separaciones;;A
2013;21;30;Separaciones;;A
2013;21;4;Separaciones;;A
2013;21;5;Separaciones;;A
2013;23;00;Separaciones;88.90119;A
2013;23;11;Separaciones;87.49006;A
2013;23;10;Separaciones;87.49006;A
2013;23;1;Separaciones;87.49006;A
2013;23;22;Separaciones;1.41113;A
2013;23;20;Separaciones;1.41113;A
2013;23;2;Separaciones;1.41113;A
2013;23;3;Separaciones;;A
2013;23;30;Separaciones;;A
2013;23;4;Separaciones;;A
2013;23;5;Separaciones;;A
2013;29;00;Separaciones;186.693;A
2013;29;11;Separaciones;168.0237;A
2013;29;10;Separaciones;168.0237;A
2013;29;1;Separaciones;168.0237;A
2013;29;22;Separaciones;18.6693;A
2013;29;20;Separaciones;11.4888;A
2013;29;2;Separaciones;5.7444;A
2013;29;3;Separaciones;5.7444;A
2013;29;30;Separaciones;7.1805;A
2013;29;4;Separaciones;2.8722;A
2013;29;5;Separaciones;4.3083;A
2013;41;00;Separaciones;205.9175;A
2013;41;11;Separaciones;204.589;A
2013;41;10;Separaciones;204.589;A
2013;41;1;Separaciones;204.589;A
2013;41;22;Separaciones;1.3285;A
2013;41;20;Separaciones;1.3285;A
2013;41;2;Separaciones;1.3285;A
2013;41;3;Separaciones;;A
2013;41;30;Separaciones;;A
2013;41;4;Separaciones;;A
2013;41;5;Separaciones;;A
2012;C01;00;Separaciones;1325.99833;A
2012;C01;11;Separaciones;1258.25579;A
2012;C01;10;Separaciones;1258.25579;A
2012;C01;1;Separaciones;1258.25579;A
2012;C01;22;Separaciones;67.74254;A
2012;C01;20;Separaciones;48.85455;A
2012;C01;2;Separaciones;26.59958;A
2012;C01;3;Separaciones;22.25497;A
2012;C01;30;Separaciones;18.88799;A
2012;C01;4;Separaciones;17.03897;A
2012;C01;5;Separaciones;1.84902;A
2012;04;00;Separaciones;81.0995;A
2012;04;11;Separaciones;78.99793;A
2012;04;10;Separaciones;78.99793;A
2012;04;1;Separaciones;78.99793;A
2012;04;22;Separaciones;2.10157;A
2012;04;20;Separaciones;2.10157;A
2012;04;2;Separaciones;;A
2012;04;3;Separaciones;2.10157;A
2012;04;30;Separaciones;;A
2012;04;4;Separaciones;;A
2012;04;5;Separaciones;;A
2012;11;00;Separaciones;217.75166;A
2012;11;11;Separaciones;213.68778;A
2012;11;10;Separaciones;213.68778;A
2012;11;1;Separaciones;213.68778;A
2012;11;22;Separaciones;4.06388;A
2012;11;20;Separaciones;4.06388;A
2012;11;2;Separaciones;2.03194;A
2012;11;3;Separaciones;2.03194;A
2012;11;30;Separaciones;;A
2012;11;4;Separaciones;;A
2012;11;5;Separaciones;;A
2012;14;00;Separaciones;108.2448;A
2012;14;11;Separaciones;104.94936;A
2012;14;10;Separaciones;104.94936;A
2012;14;1;Separaciones;104.94936;A
2012;14;22;Separaciones;3.29544;A
2012;14;20;Separaciones;3.29544;A
2012;14;2;Separaciones;3.29544;A
2012;14;3;Separaciones;;A
2012;14;30;Separaciones;;A
2012;14;4;Separaciones;;A
2012;14;5;Separaciones;;A
2012;18;00;Separaciones;139.01817;A
2012;18;11;Separaciones;125.17067;A
2012;18;10;Separaciones;125.17067;A
2012;18;1;Separaciones;125.17067;A
2012;18;22;Separaciones;13.8475;A
2012;18;20;Separaciones;6.92375;A
2012;18;2;Separaciones;;A
2012;18;3;Separaciones;6.92375;A
2012;18;30;Separaciones;6.92375;A
2012;18;4;Separaciones;6.92375;A
2012;18;5;Separaciones;;A
2012;21;00;Separaciones;60.6245;A
2012;21;11;Separaciones;58.30017;A
2012;21;10;Separaciones;58.30017;A
2012;21;1;Separaciones;58.30017;A
2012;21;22;Separaciones;2.32433;A
2012;21;20;Separaciones;2.32433;A
2012;21;2;Separaciones;2.32433;A
2012;21;3;Separaciones;;A
2012;21;30;Separaciones;;A
2012;21;4;Separaciones;;A
2012;21;5;Separaciones;;A
2012;23;00;Separaciones;141.41699;A
2012;23;11;Separaciones;138.81836;A
2012;23;10;Separaciones;138.81836;A
2012;23;1;Separaciones;138.81836;A
2012;23;22;Separaciones;2.59863;A
2012;23;20;Separaciones;;A
2012;23;2;Separaciones;;A
2012;23;3;Separaciones;;A
2012;23;30;Separaciones;2.59863;A
2012;23;4;Separaciones;2.59863;A
2012;23;5;Separaciones;;A
2012;29;00;Separaciones;271.91439;A
2012;29;11;Separaciones;245.85318;A
2012;29;10;Separaciones;245.85318;A
2012;29;1;Separaciones;245.85318;A
2012;29;22;Separaciones;26.06121;A
2012;29;20;Separaciones;20.51415;A
2012;29;2;Separaciones;13.6761;A
2012;29;3;Separaciones;6.83805;A
2012;29;30;Separaciones;5.54706;A
2012;29;4;Separaciones;3.69804;A
2012;29;5;Separaciones;1.84902;A
2012;41;00;Separaciones;305.92832;A
2012;41;11;Separaciones;292.47834;A
2012;41;10;Separaciones;292.47834;A
2012;41;1;Separaciones;292.47834;A
2012;41;22;Separaciones;13.44998;A
2012;41;20;Separaciones;9.63143;A
2012;41;2;Separaciones;5.27177;A
2012;41;3;Separaciones;4.35966;A
2012;41;30;Separaciones;3.81855;A
2012;41;4;Separaciones;3.81855;A
2012;41;5;Separaciones;;A
2011;C01;00;Separaciones;1399.03667512;A
2011;C01;11;Separaciones;1334.90924306;A
2011;C01;10;Separaciones;1334.90924306;A
2011;C01;1;Separaciones;1334.90924306;A
2011;C01;22;Separaciones;64.12743206;A
2011;C01;20;Separaciones;46.73582086;A
2011;C01;2;Separaciones;17.5326821;A
2011;C01;3;Separaciones;29.20313876;A
2011;C01;30;Separaciones;17.3916112;A
2011;C01;4;Separaciones;13.80118927;A
2011;C01;5;Separaciones;3.59042193;A
2011;04;00;Separaciones;85.45557379;A
2011;04;11;Separaciones;73.0055817;A
2011;04;10;Separaciones;73.0055817;A
2011;04;1;Separaciones;73.0055817;A
2011;04;22;Separaciones;12.44999209;A
2011;04;20;Separaciones;5.14943392;A
2011;04;2;Separaciones;;A
2011;04;3;Separaciones;5.14943392;A
2011;04;30;Separaciones;7.30055817;A
2011;04;4;Separaciones;5.14943392;A
2011;04;5;Separaciones;2.15112425;A
2011;11;00;Separaciones;246.54489022;A
2011;11;11;Separaciones;233.04691591;A
2011;11;10;Separaciones;233.04691591;A
2011;11;1;Separaciones;233.04691591;A
2011;11;22;Separaciones;13.49797431;A
2011;11;20;Separaciones;13.49797431;A
2011;11;2;Separaciones;1.69138397;A
2011;11;3;Separaciones;11.80659034;A
2011;11;30;Separaciones;;A
2011;11;4;Separaciones;;A
2011;14;00;Separaciones;180.74680224;A
2011;14;11;Separaciones;175.07924436;A
2011;14;10;Separaciones;175.07924436;A
2011;14;1;Separaciones;175.07924436;A
2011;14;22;Separaciones;5.66755788;A
2011;14;20;Separaciones;5.66755788;A
2011;14;2;Separaciones;4.26775313;A
2011;14;3;Separaciones;1.39980475;A
2011;14;30;Separaciones;;A
2011;14;4;Separaciones;;A
2011;14;5;Separaciones;;A
2011;18;00;Separaciones;166.89356225;A
2011;18;11;Separaciones;154.94079474;A
2011;18;10;Separaciones;154.94079474;A
2011;18;1;Separaciones;154.94079474;A
2011;18;22;Separaciones;11.95276751;A
2011;18;20;Separaciones;9.314255;A
2011;18;2;Separaciones;;A
2011;18;3;Separaciones;9.314255;A
2011;18;30;Separaciones;2.63851251;A
2011;18;4;Separaciones;2.63851251;A
2011;18;5;Separaciones;;A
2011;21;00;Separaciones;59.07766582;A
2011;21;11;Separaciones;57.56983016;A
2011;21;10;Separaciones;57.56983016;A
2011;21;1;Separaciones;57.56983016;A
2011;21;22;Separaciones;1.50783566;A
2011;21;20;Separaciones;;A
2011;21;2;Separaciones;;A
2011;21;3;Separaciones;;A
2011;21;30;Separaciones;1.50783566;A
2011;21;4;Separaciones;1.50783566;A
2011;21;5;Separaciones;;A
2011;23;00;Separaciones;112.55728429;A
2011;23;11;Separaciones;112.55728429;A
2011;23;10;Separaciones;112.55728429;A
2011;23;1;Separaciones;112.55728429;A
2011;23;22;Separaciones;;A
2011;23;20;Separaciones;;A
2011;23;2;Separaciones;;A
2011;23;3;Separaciones;;A
2011;23;30;Separaciones;;A
2011;23;4;Separaciones;;A
2011;23;5;Separaciones;;A
2011;29;00;Separaciones;242.68781176;A
2011;29;11;Separaciones;229.76872615;A
2011;29;10;Separaciones;229.76872615;A
2011;29;1;Separaciones;229.76872615;A
2011;29;22;Separaciones;12.91908561;A
2011;29;20;Separaciones;10.04049025;A
2011;29;2;Separaciones;10.04049025;A
2011;29;3;Separaciones;;A
2011;29;30;Separaciones;2.87859536;A
2011;29;4;Separaciones;1.43929768;A
2011;29;5;Separaciones;1.43929768;A
2011;41;00;Separaciones;305.07308475;A
2011;41;11;Separaciones;298.94086575;A
2011;41;10;Separaciones;298.94086575;A
2011;41;1;Separaciones;298.94086575;A
2011;41;22;Separaciones;6.132219;A
2011;41;20;Separaciones;3.0661095;A
2011;41;2;Separaciones;1.53305475;A
2011;41;3;Separaciones;1.53305475;A
2011;41;30;Separaciones;3.0661095;A
2011;41;4;Separaciones;3.0661095;A
2011;41;5;Separaciones;;A
2010;C01;00;Separaciones;1530.47424568;A
2010;C01;11;Separaciones;1465.93484057;A
2010;C01;10;Separaciones;1465.93484057;A
2010;C01;1;Separaciones;1465.93484057;A
2010;C01;22;Separaciones;64.53940511;A
2010;C01;20;Separaciones;64.53940511;A
2010;C01;2;Separaciones;36.76126471;A
2010;C01;3;Separaciones;27.7781404;A
2010;04;00;Separaciones;67.26164627;A
2010;04;11;Separaciones;59.50419567;A
2010;04;10;Separaciones;59.50419567;A
2010;04;1;Separaciones;59.50419567;A
2010;04;22;Separaciones;7.7574506;A
2010;04;20;Separaciones;7.7574506;A
2010;04;2;Separaciones;4.65447036;A
2010;04;3;Separaciones;3.10298024;A
2010;11;00;Separaciones;276.67635717;A
2010;11;11;Separaciones;269.16892094;A
2010;11;10;Separaciones;269.16892094;A
2010;11;1;Separaciones;269.16892094;A
2010;11;22;Separaciones;7.50743623;A
2010;11;20;Separaciones;7.50743623;A
2010;11;2;Separaciones;5.83199787;A
2010;11;3;Separaciones;1.67543836;A
2010;14;00;Separaciones;201.9348937;A
2010;14;11;Separaciones;196.7855413;A
2010;14;10;Separaciones;196.7855413;A
2010;14;1;Separaciones;196.7855413;A
2010;14;22;Separaciones;5.1493524;A
2010;14;20;Separaciones;5.1493524;A
2010;14;2;Separaciones;1.28025058;A
2010;14;3;Separaciones;3.86910182;A
2010;18;00;Separaciones;185.5777762;A
2010;18;11;Separaciones;168.42776331;A
2010;18;10;Separaciones;168.42776331;A
2010;18;1;Separaciones;168.42776331;A
2010;18;22;Separaciones;17.15001289;A
2010;18;20;Separaciones;17.15001289;A
2010;18;2;Separaciones;9.18724033;A
2010;18;3;Separaciones;7.96277256;A
2010;21;00;Separaciones;67.9660588;A
2010;21;11;Separaciones;64.63967122;A
2010;21;10;Separaciones;64.63967122;A
2010;21;1;Separaciones;64.63967122;A
2010;21;22;Separaciones;3.32638758;A
2010;21;20;Separaciones;3.32638758;A
2010;21;2;Separaciones;3.32638758;A
2010;21;3;Separaciones;;A
2010;23;00;Separaciones;120.14646873;A
2010;23;11;Separaciones;120.14646873;A
2010;23;10;Separaciones;120.14646873;A
2010;23;1;Separaciones;120.14646873;A
2010;23;22;Separaciones;;A
2010;23;20;Separaciones;;A
2010;23;2;Separaciones;;A
2010;23;3;Separaciones;;A
2010;29;00;Separaciones;269.07493748;A
2010;29;11;Separaciones;254.05087798;A
2010;29;10;Separaciones;254.05087798;A
2010;29;1;Separaciones;254.05087798;A
2010;29;22;Separaciones;15.0240595;A
2010;29;20;Separaciones;15.0240595;A
2010;29;2;Separaciones;8.17950821;A
2010;29;3;Separaciones;6.84455129;A
2010;41;00;Separaciones;341.83610733;A
2010;41;11;Separaciones;333.21140142;A
2010;41;10;Separaciones;333.21140142;A
2010;41;1;Separaciones;333.21140142;A
2010;41;22;Separaciones;8.62470591;A
2010;41;20;Separaciones;8.62470591;A
2010;41;2;Separaciones;4.30140978;A
2010;41;3;Separaciones;4.32329613;A
2009;C01;00;Separaciones;1592.640000016;A
2009;C01;11;Separaciones;1506.4997269708;A
2009;C01;10;Separaciones;1506.4997269708;A
2009;C01;1;Separaciones;1506.4997269708;A
2009;C01;22;Separaciones;86.1402730452;A
2009;C01;20;Separaciones;61.9508602015;A
2009;C01;2;Separaciones;30.7037857839;A
2009;C01;3;Separaciones;31.2470744176;A
2009;C01;30;Separaciones;24.1894128437;A
2009;C01;4;Separaciones;18.7330025873;A
2009;C01;5;Separaciones;5.4564102564;A
2009;04;00;Separaciones;82.4700000021;A
2009;04;11;Separaciones;74.8998297892;A
2009;04;10;Separaciones;74.8998297892;A
2009;04;1;Separaciones;74.8998297892;A
2009;04;22;Separaciones;7.5701702129;A
2009;04;20;Separaciones;6.5214468086;A
2009;04;2;Separaciones;2.212;A
2009;04;3;Separaciones;4.3094468086;A
2009;04;30;Separaciones;1.0487234043;A
2009;04;4;Separaciones;1.0487234043;A
2009;04;5;Separaciones;;A
2009;11;00;Separaciones;275.3500000001;A
2009;11;11;Separaciones;263.6329787235;A
2009;11;10;Separaciones;263.6329787235;A
2009;11;1;Separaciones;263.6329787235;A
2009;11;22;Separaciones;11.7170212766;A
2009;11;20;Separaciones;8.2065957447;A
2009;11;2;Separaciones;3.5104255319;A
2009;11;3;Separaciones;4.6961702128;A
2009;11;30;Separaciones;3.5104255319;A
2009;11;4;Separaciones;3.5104255319;A
2009;11;5;Separaciones;;A
2009;14;00;Separaciones;191.580000002;A
2009;14;11;Separaciones;182.763600002;A
2009;14;10;Separaciones;182.763600002;A
2009;14;1;Separaciones;182.763600002;A
2009;14;22;Separaciones;8.8164;A
2009;14;20;Separaciones;5.8776;A
2009;14;2;Separaciones;2.9388;A
2009;14;3;Separaciones;2.9388;A
2009;14;30;Separaciones;2.9388;A
2009;14;4;Separaciones;2.9388;A
2009;14;5;Separaciones;;A
2009;18;00;Separaciones;187.1600000002;A
2009;18;11;Separaciones;181.8960576925;A
2009;18;10;Separaciones;181.8960576925;A
2009;18;1;Separaciones;181.8960576925;A
2009;18;22;Separaciones;5.2639423077;A
2009;18;20;Separaciones;1.143125;A
2009;18;2;Separaciones;1.143125;A
2009;18;3;Separaciones;;A
2009;18;30;Separaciones;4.1208173077;A
2009;18;4;Separaciones;4.1208173077;A
2009;18;5;Separaciones;;A
2009;21;00;Separaciones;80.0000000014;A
2009;21;11;Separaciones;76.6843478274;A
2009;21;10;Separaciones;76.6843478274;A
2009;21;1;Separaciones;76.6843478274;A
2009;21;22;Separaciones;3.315652174;A
2009;21;20;Separaciones;1.657826087;A
2009;21;2;Separaciones;;A
2009;21;3;Separaciones;1.657826087;A
2009;21;30;Separaciones;1.657826087;A
2009;21;4;Separaciones;1.657826087;A
2009;21;5;Separaciones;;A
2009;23;00;Separaciones;140.120000003;A
2009;23;11;Separaciones;140.120000003;A
2009;23;10;Separaciones;140.120000003;A
2009;23;1;Separaciones;140.120000003;A
2009;23;22;Separaciones;;A
2009;23;20;Separaciones;;A
2009;23;2;Separaciones;;A
2009;23;3;Separaciones;;A
2009;23;30;Separaciones;;A
2009;23;4;Separaciones;;A
2009;23;5;Separaciones;;A
2009;29;00;Separaciones;262.8999999998;A
2009;29;11;Separaciones;225.3897435896;A
2009;29;10;Separaciones;225.3897435896;A
2009;29;1;Separaciones;225.3897435896;A
2009;29;22;Separaciones;37.5102564102;A
2009;29;20;Separaciones;26.5974358974;A
2009;29;2;Separaciones;14.141025641;A
2009;29;3;Separaciones;12.4564102564;A
2009;29;30;Separaciones;10.9128205128;A
2009;29;4;Separaciones;5.4564102564;A
2009;29;5;Separaciones;5.4564102564;A
2009;41;00;Separaciones;373.0600000074;A
