D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2007;C01;3;Divorcios;783.028277506;A
2007;C01;4;Divorcios;100.887294317;A
2007;C01;05+;Divorcios;30.232852976;A
2007;04;000;Divorcios;1642.139999901;A
2007;04;0;Divorcios;736.159068449;A
2007;04;1;Divorcios;447.781315037;A
2007;04;2;Divorcios;403.270520527;A
2007;04;3;Divorcios;46.627890409;A
2007;04;4;Divorcios;4.305205479;A
2007;04;05+;Divorcios;3.996;A
2007;11;000;Divorcios;3287.229999146;A
2007;11;0;Divorcios;1338.020561096;A
2007;11;1;Divorcios;1067.731862316;A
2007;11;2;Divorcios;736.208342806;A
2007;11;3;Divorcios;122.349926317;A
2007;11;4;Divorcios;18.592434365;A
2007;11;05+;Divorcios;4.326872246;A
2007;14;000;Divorcios;1853.999999925;A
2007;14;0;Divorcios;795.645714253;A
2007;14;1;Divorcios;541.148571406;A
2007;14;2;Divorcios;436.171428555;A
2007;14;3;Divorcios;71.245714283;A
2007;14;4;Divorcios;8.091428571;A
2007;14;05+;Divorcios;1.697142857;A
2007;18;000;Divorcios;2389.41000052;A
2007;18;0;Divorcios;985.989161519;A
2007;18;1;Divorcios;739.053636439;A
2007;18;2;Divorcios;554.398979947;A
2007;18;3;Divorcios;90.650123231;A
2007;18;4;Divorcios;15.541010916;A
2007;18;05+;Divorcios;3.777088468;A
2007;21;000;Divorcios;1393.309999774;A
2007;21;0;Divorcios;508.429450436;A
2007;21;1;Divorcios;498.411853017;A
2007;21;2;Divorcios;322.914016395;A
2007;21;3;Divorcios;53.393280993;A
2007;21;4;Divorcios;5.07670498;A
2007;21;05+;Divorcios;5.084693953;A
2007;23;000;Divorcios;1422.190000204;A
2007;23;0;Divorcios;622.67164801;A
2007;23;1;Divorcios;411.298666543;A
2007;23;2;Divorcios;335.169812323;A
2007;23;3;Divorcios;44.32054999;A
2007;23;4;Divorcios;6.631234166;A
2007;23;05+;Divorcios;2.098089172;A
2007;29;000;Divorcios;4555.859999734;A
2007;29;0;Divorcios;2099.157279382;A
2007;29;1;Divorcios;1279.07431143;A
2007;29;2;Divorcios;996.945946468;A
2007;29;3;Divorcios;146.700528726;A
2007;29;4;Divorcios;27.252755466;A
2007;29;05+;Divorcios;6.729178262;A
2007;41;000;Divorcios;5064.959999957;A
2007;41;0;Divorcios;2149.109753945;A
2007;41;1;Divorcios;1540.829439203;A
2007;41;2;Divorcios;1149.36023486;A
2007;41;3;Divorcios;207.740263557;A
2007;41;4;Divorcios;15.396520374;A
2007;41;05+;Divorcios;2.523788018;A
2006;C01;000;Divorcios;21218.50087;A
2006;C01;NC;Divorcios;21218.50087;A
2006;04;000;Divorcios;1595.879802;A
2006;04;NC;Divorcios;1595.879802;A
2006;11;000;Divorcios;3145.260002;A
2006;11;NC;Divorcios;3145.260002;A
2006;14;000;Divorcios;1834.890112;A
2006;14;NC;Divorcios;1834.890112;A
2006;18;000;Divorcios;2080.80049;A
2006;18;NC;Divorcios;2080.80049;A
2006;21;000;Divorcios;1332.84986;A
2006;21;NC;Divorcios;1332.84986;A
2006;23;000;Divorcios;1309.440144;A
2006;23;NC;Divorcios;1309.440144;A
2006;29;000;Divorcios;4712.309813;A
2006;29;NC;Divorcios;4712.309813;A
2006;41;000;Divorcios;5207.070647;A
2006;41;NC;Divorcios;5207.070647;A
2005;C01;000;Divorcios;10748.000406;A
2005;C01;NC;Divorcios;10748.000406;A
2005;04;000;Divorcios;833.000224;A
2005;04;NC;Divorcios;833.000224;A
2005;11;000;Divorcios;1642.999986;A
2005;11;NC;Divorcios;1642.999986;A
2005;14;000;Divorcios;939.000159;A
2005;14;NC;Divorcios;939.000159;A
2005;18;000;Divorcios;959.000189;A
2005;18;NC;Divorcios;959.000189;A
2005;21;000;Divorcios;726.999975;A
2005;21;NC;Divorcios;726.999975;A
2005;23;000;Divorcios;636.999935;A
2005;23;NC;Divorcios;636.999935;A
2005;29;000;Divorcios;2312.000002;A
2005;29;NC;Divorcios;2312.000002;A
2005;41;000;Divorcios;2697.999936;A
2005;41;NC;Divorcios;2697.999936;A
2004;C01;000;Divorcios;7744.999297;A
2004;C01;NC;Divorcios;7744.999297;A
2004;04;000;Divorcios;623.000146;A
2004;04;NC;Divorcios;623.000146;A
2004;11;000;Divorcios;1177.000044;A
2004;11;NC;Divorcios;1177.000044;A
2004;14;000;Divorcios;607.00024;A
2004;14;NC;Divorcios;607.00024;A
2004;18;000;Divorcios;873.000025;A
2004;18;NC;Divorcios;873.000025;A
2004;21;000;Divorcios;473.000077;A
2004;21;NC;Divorcios;473.000077;A
2004;23;000;Divorcios;411.9999;A
2004;23;NC;Divorcios;411.9999;A
2004;29;000;Divorcios;1704.999483;A
2004;29;NC;Divorcios;1704.999483;A
2004;41;000;Divorcios;1874.999382;A
2004;41;NC;Divorcios;1874.999382;A
2003;C01;000;Divorcios;6791.000174;A
2003;C01;NC;Divorcios;6791.000174;A
2003;04;000;Divorcios;513.000075;A
2003;04;NC;Divorcios;513.000075;A
2003;11;000;Divorcios;1006.00038;A
2003;11;NC;Divorcios;1006.00038;A
2003;14;000;Divorcios;567.99999;A
2003;14;NC;Divorcios;567.99999;A
2003;18;000;Divorcios;787.999854;A
2003;18;NC;Divorcios;787.999854;A
2003;21;000;Divorcios;439.999954;A
2003;21;NC;Divorcios;439.999954;A
2003;23;000;Divorcios;408.000085;A
2003;23;NC;Divorcios;408.000085;A
2003;29;000;Divorcios;1500.999744;A
2003;29;NC;Divorcios;1500.999744;A
2003;41;000;Divorcios;1567.000092;A
2003;41;NC;Divorcios;1567.000092;A
2002;C01;000;Divorcios;6363.999709;A
2002;C01;NC;Divorcios;6363.999709;A
2002;04;000;Divorcios;462.9999;A
2002;04;NC;Divorcios;462.9999;A
2002;11;000;Divorcios;957.999859;A
2002;11;NC;Divorcios;957.999859;A
2002;14;000;Divorcios;493.999804;A
2002;14;NC;Divorcios;493.999804;A
2002;18;000;Divorcios;746.999952;A
2002;18;NC;Divorcios;746.999952;A
2002;21;000;Divorcios;333.0;A
2002;21;NC;Divorcios;333.0;A
2002;23;000;Divorcios;356.999936;A
2002;23;NC;Divorcios;356.999936;A
2002;29;000;Divorcios;1505.000544;A
2002;29;NC;Divorcios;1505.000544;A
2002;41;000;Divorcios;1506.999714;A
2002;41;NC;Divorcios;1506.999714;A
2001;C01;000;Divorcios;5750.999337;A
2001;C01;NC;Divorcios;5750.999337;A
2001;04;000;Divorcios;423.999939;A
2001;04;NC;Divorcios;423.999939;A
2001;11;000;Divorcios;862.99983;A
2001;11;NC;Divorcios;862.99983;A
2001;14;000;Divorcios;500.000085;A
2001;14;NC;Divorcios;500.000085;A
2001;18;000;Divorcios;630.000204;A
2001;18;NC;Divorcios;630.000204;A
2001;21;000;Divorcios;327.999998;A
2001;21;NC;Divorcios;327.999998;A
2001;23;000;Divorcios;297.999919;A
2001;23;NC;Divorcios;297.999919;A
2001;29;000;Divorcios;1340.999712;A
2001;29;NC;Divorcios;1340.999712;A
2001;41;000;Divorcios;1366.99965;A
2001;41;NC;Divorcios;1366.99965;A
2000;C01;000;Divorcios;5740.00032;A
2000;C01;NC;Divorcios;5740.00032;A
2000;04;000;Divorcios;411.0;A
2000;04;NC;Divorcios;411.0;A
2000;11;000;Divorcios;936.000311;A
2000;11;NC;Divorcios;936.000311;A
2000;14;000;Divorcios;464.000102;A
2000;14;NC;Divorcios;464.000102;A
2000;18;000;Divorcios;665.999884;A
2000;18;NC;Divorcios;665.999884;A
2000;21;000;Divorcios;376.999989;A
2000;21;NC;Divorcios;376.999989;A
2000;23;000;Divorcios;255.999936;A
2000;23;NC;Divorcios;255.999936;A
2000;29;000;Divorcios;1409.0005;A
2000;29;NC;Divorcios;1409.0005;A
2000;41;000;Divorcios;1220.999598;A
2000;41;NC;Divorcios;1220.999598;A
1999;C01;000;Divorcios;5117.000106;A
1999;C01;NC;Divorcios;5117.000106;A
1999;04;000;Divorcios;386.000076;A
1999;04;NC;Divorcios;386.000076;A
1999;11;000;Divorcios;839.999809;A
1999;11;NC;Divorcios;839.999809;A
1999;14;000;Divorcios;382.999968;A
1999;14;NC;Divorcios;382.999968;A
1999;18;000;Divorcios;575.999946;A
1999;18;NC;Divorcios;575.999946;A
1999;21;000;Divorcios;300.00003;A
1999;21;NC;Divorcios;300.00003;A
1999;23;000;Divorcios;301.999996;A
1999;23;NC;Divorcios;301.999996;A
1999;29;000;Divorcios;1150.000369;A
1999;29;NC;Divorcios;1150.000369;A
1999;41;000;Divorcios;1179.999912;A
1999;41;NC;Divorcios;1179.999912;A
1998;C01;000;Divorcios;5076.99993;A
1998;C01;NC;Divorcios;5076.99993;A
1998;04;000;Divorcios;367.000102;A
1998;04;NC;Divorcios;367.000102;A
1998;11;000;Divorcios;769.999972;A
1998;11;NC;Divorcios;769.999972;A
1998;14;000;Divorcios;430.999854;A
1998;14;NC;Divorcios;430.999854;A
1998;18;000;Divorcios;552.0;A
1998;18;NC;Divorcios;552.0;A
1998;21;000;Divorcios;309.0;A
1998;21;NC;Divorcios;309.0;A
1998;23;000;Divorcios;301.999984;A
1998;23;NC;Divorcios;301.999984;A
1998;29;000;Divorcios;1159.999858;A
1998;29;NC;Divorcios;1159.999858;A
1998;41;000;Divorcios;1186.00016;A
1998;41;NC;Divorcios;1186.00016;A
2020;C01;000;Separaciones;569.10667;A
2020;C01;0;Separaciones;330.38059;A
2020;C01;1;Separaciones;91.64736;A
2020;C01;2;Separaciones;130.30308;A
2020;C01;3;Separaciones;15.05883;A
2020;C01;4;Separaciones;1.71681;A
2020;C01;05+;Separaciones;;A
2020;04;000;Separaciones;32.35418;A
2020;04;0;Separaciones;17.41016;A
2020;04;1;Separaciones;8.53944;A
2020;04;2;Separaciones;4.26972;A
2020;04;3;Separaciones;2.13486;A
2020;04;4;Separaciones;;A
2020;11;000;Separaciones;91.37225;A
2020;11;0;Separaciones;34.52537;A
2020;11;1;Separaciones;14.73808;A
2020;11;2;Separaciones;37.89792;A
2020;11;3;Separaciones;4.21088;A
2020;11;4;Separaciones;;A
2020;14;000;Separaciones;55.28281;A
2020;14;0;Separaciones;40.94163;A
2020;14;1;Separaciones;6.14622;A
2020;14;2;Separaciones;6.14622;A
2020;14;3;Separaciones;2.04874;A
2020;14;4;Separaciones;;A
2020;18;000;Separaciones;68.52691;A
2020;18;0;Separaciones;29.58106;A
2020;18;1;Separaciones;12.98195;A
2020;18;2;Separaciones;23.36751;A
2020;18;3;Separaciones;2.59639;A
2020;21;000;Separaciones;18.33693;A
2020;21;0;Separaciones;11.34942;A
2020;21;1;Separaciones;2.32917;A
2020;21;2;Separaciones;4.65834;A
2020;21;3;Separaciones;;A
2020;23;000;Separaciones;35.30201;A
2020;23;0;Separaciones;26.53433;A
2020;23;1;Separaciones;;A
2020;23;2;Separaciones;8.76768;A
2020;23;3;Separaciones;;A
2020;23;05+;Separaciones;;A
2020;29;000;Separaciones;142.65563;A
2020;29;0;Separaciones;97.98378;A
2020;29;1;Separaciones;21.16035;A
2020;29;2;Separaciones;21.16035;A
2020;29;3;Separaciones;2.35115;A
2020;29;4;Separaciones;;A
2020;29;05+;Separaciones;;A
2020;41;000;Separaciones;125.27595;A
2020;41;0;Separaciones;72.05484;A
2020;41;1;Separaciones;25.75215;A
2020;41;2;Separaciones;24.03534;A
2020;41;3;Separaciones;1.71681;A
2020;41;4;Separaciones;1.71681;A
2019;C01;000;Separaciones;731.04555;A
2019;C01;0;Separaciones;404.91975;A
2019;C01;1;Separaciones;146.9998;A
2019;C01;2;Separaciones;155.48507;A
2019;C01;3;Separaciones;19.56951;A
2019;C01;4;Separaciones;4.07142;A
2019;C01;05+;Separaciones;;A
2019;04;000;Separaciones;36.5805;A
2019;04;0;Separaciones;24.39828;A
2019;04;1;Separaciones;6.09111;A
2019;04;2;Separaciones;6.09111;A
2019;04;3;Separaciones;;A
2019;04;4;Separaciones;;A
2019;04;05+;Separaciones;;A
2019;11;000;Separaciones;117.39034;A
2019;11;0;Separaciones;51.98614;A
2019;11;1;Separaciones;32.7021;A
2019;11;2;Separaciones;26.16168;A
2019;11;3;Separaciones;6.54042;A
2019;11;4;Separaciones;;A
2019;11;05+;Separaciones;;A
2019;14;000;Separaciones;71.72973;A
2019;14;0;Separaciones;35.17148;A
2019;14;1;Separaciones;13.16097;A
2019;14;2;Separaciones;23.39728;A
2019;14;3;Separaciones;;A
2019;14;4;Separaciones;;A
2019;18;000;Separaciones;60.09424;A
2019;18;0;Separaciones;33.72416;A
2019;18;1;Separaciones;11.9864;A
2019;18;2;Separaciones;9.58912;A
2019;18;3;Separaciones;4.79456;A
2019;18;4;Separaciones;;A
2019;18;05+;Separaciones;;A
2019;21;000;Separaciones;28.45104;A
2019;21;0;Separaciones;13.16659;A
2019;21;1;Separaciones;6.11378;A
2019;21;2;Separaciones;6.11378;A
2019;21;3;Separaciones;3.05689;A
2019;21;4;Separaciones;;A
2019;23;000;Separaciones;53.24972;A
2019;23;0;Separaciones;41.08884;A
2019;23;1;Separaciones;3.04022;A
2019;23;2;Separaciones;9.12066;A
2019;23;3;Separaciones;;A
2019;23;4;Separaciones;;A
2019;29;000;Separaciones;201.02437;A
2019;29;0;Separaciones;111.89385;A
2019;29;1;Separaciones;44.56526;A
2019;29;2;Separaciones;42.21972;A
2019;29;3;Separaciones;;A
2019;29;4;Separaciones;2.34554;A
2019;29;05+;Separaciones;;A
2019;41;000;Separaciones;162.52561;A
2019;41;0;Separaciones;93.49041;A
2019;41;1;Separaciones;29.33996;A
2019;41;2;Separaciones;32.79172;A
2019;41;3;Separaciones;5.17764;A
2019;41;4;Separaciones;1.72588;A
2018;C01;000;Separaciones;820.8281;A
2018;C01;0;Separaciones;472.1153;A
2018;C01;1;Separaciones;169.4282;A
2018;C01;2;Separaciones;140.414;A
2018;C01;3;Separaciones;32.1024;A
2018;C01;4;Separaciones;5.4562;A
2018;C01;05+;Separaciones;1.312;A
2018;04;000;Separaciones;26.8855;A
2018;04;0;Separaciones;13.8639;A
2018;04;1;Separaciones;8.1385;A
2018;04;2;Separaciones;3.2554;A
2018;04;3;Separaciones;1.6277;A
2018;04;4;Separaciones;;A
2018;11;000;Separaciones;131.8558;A
2018;11;0;Separaciones;75.2252;A
2018;11;1;Separaciones;32.6715;A
2018;11;2;Separaciones;19.6029;A
2018;11;3;Separaciones;2.1781;A
2018;11;4;Separaciones;2.1781;A
2018;14;000;Separaciones;94.772;A
2018;14;0;Separaciones;47.54;A
2018;14;1;Separaciones;27.552;A
2018;14;2;Separaciones;15.744;A
2018;14;3;Separaciones;1.312;A
2018;14;4;Separaciones;1.312;A
2018;14;05+;Separaciones;1.312;A
2018;18;000;Separaciones;120.6111;A
2018;18;0;Separaciones;76.1967;A
2018;18;1;Separaciones;25.7136;A
2018;18;2;Separaciones;18.7008;A
2018;18;3;Separaciones;;A
2018;18;4;Separaciones;;A
2018;21;000;Separaciones;27.635;A
2018;21;0;Separaciones;18.461;A
2018;21;1;Separaciones;6.116;A
2018;21;2;Separaciones;3.058;A
2018;21;3;Separaciones;;A
2018;21;4;Separaciones;;A
2018;23;000;Separaciones;86.754;A
2018;23;0;Separaciones;65.9703;A
2018;23;1;Separaciones;6.9279;A
2018;23;2;Separaciones;13.8558;A
2018;23;3;Separaciones;;A
2018;23;4;Separaciones;;A
2018;29;000;Separaciones;134.7646;A
2018;29;0;Separaciones;63.985;A
2018;29;1;Separaciones;31.4576;A
2018;29;2;Separaciones;23.5932;A
2018;29;3;Separaciones;13.7627;A
2018;29;4;Separaciones;1.9661;A
2018;29;05+;Separaciones;;A
2018;41;000;Separaciones;197.5501;A
2018;41;0;Separaciones;110.8732;A
2018;41;1;Separaciones;30.8511;A
2018;41;2;Separaciones;42.6039;A
2018;41;3;Separaciones;13.2219;A
2018;41;4;Separaciones;;A
2018;41;05+;Separaciones;;A
2017;C01;000;Separaciones;839.597;A
2017;C01;0;Separaciones;443.836;A
2017;C01;1;Separaciones;213.1119;A
2017;C01;2;Separaciones;157.4487;A
2017;C01;3;Separaciones;20.8356;A
2017;C01;4;Separaciones;4.3648;A
2017;C01;05+;Separaciones;;A
2017;04;000;Separaciones;35.0423;A
2017;04;0;Separaciones;15.2667;A
2017;04;1;Separaciones;7.606;A
2017;04;2;Separaciones;10.6484;A
2017;04;3;Separaciones;1.5212;A
2017;04;4;Separaciones;;A
2017;04;05+;Separaciones;;A
2017;11;000;Separaciones;163.034;A
2017;11;0;Separaciones;95.362;A
2017;11;1;Separaciones;40.6032;A
2017;11;2;Separaciones;23.6852;A
2017;11;3;Separaciones;3.3836;A
2017;11;4;Separaciones;;A
2017;11;05+;Separaciones;;A
2017;14;000;Separaciones;92.572;A
2017;14;0;Separaciones;56.02;A
2017;14;1;Separaciones;22.845;A
2017;14;2;Separaciones;12.184;A
2017;14;3;Separaciones;1.523;A
2017;14;4;Separaciones;;A
2017;18;000;Separaciones;91.1584;A
2017;18;0;Separaciones;42.7936;A
2017;18;1;Separaciones;36.2736;A
2017;18;2;Separaciones;10.076;A
2017;18;3;Separaciones;2.0152;A
2017;18;4;Separaciones;;A
2017;18;05+;Separaciones;;A
2017;21;000;Separaciones;32.839;A
2017;21;0;Separaciones;9.0694;A
2017;21;1;Separaciones;9.904;A
2017;21;2;Separaciones;13.8656;A
2017;21;3;Separaciones;;A
2017;21;4;Separaciones;;A
2017;23;000;Separaciones;76.0582;A
2017;23;0;Separaciones;39.2086;A
2017;23;1;Separaciones;20.472;A
2017;23;2;Separaciones;14.3304;A
2017;23;3;Separaciones;2.0472;A
2017;23;4;Separaciones;;A
2017;29;000;Separaciones;159.5805;A
2017;29;0;Separaciones;82.0221;A
2017;29;1;Separaciones;35.5476;A
2017;29;2;Separaciones;35.5476;A
2017;29;3;Separaciones;4.8474;A
2017;29;4;Separaciones;1.6158;A
2017;41;000;Separaciones;189.3126;A
2017;41;0;Separaciones;104.0936;A
2017;41;1;Separaciones;39.8605;A
2017;41;2;Separaciones;37.1115;A
2017;41;3;Separaciones;5.498;A
2017;41;4;Separaciones;2.749;A
2017;41;05+;Separaciones;;A
2016;C01;000;Separaciones;902.9587;A
2016;C01;0;Separaciones;477.4809;A
2016;C01;1;Separaciones;222.0151;A
2016;C01;2;Separaciones;168.2046;A
2016;C01;3;Separaciones;33.9658;A
2016;C01;4;Separaciones;1.2923;A
2016;C01;05+;Separaciones;;A
2016;04;000;Separaciones;42.5671;A
2016;04;0;Separaciones;19.9588;A
2016;04;1;Separaciones;14.6289;A
2016;04;2;Separaciones;6.6495;A
2016;04;3;Separaciones;1.3299;A
2016;04;4;Separaciones;;A
2016;11;000;Separaciones;139.4344;A
2016;11;0;Separaciones;68.4874;A
2016;11;1;Separaciones;40.9916;A
2016;11;2;Separaciones;28.3788;A
2016;11;3;Separaciones;1.5766;A
2016;11;4;Separaciones;;A
2016;14;000;Separaciones;115.2214;A
2016;14;0;Separaciones;52.5862;A
2016;14;1;Separaciones;32.6225;A
2016;14;2;Separaciones;23.4882;A
2016;14;3;Separaciones;6.5245;A
2016;14;4;Separaciones;;A
2016;14;05+;Separaciones;;A
2016;18;000;Separaciones;106.728;A
2016;18;0;Separaciones;56.5928;A
2016;18;1;Separaciones;25.932;A
2016;18;2;Separaciones;17.288;A
2016;18;3;Separaciones;6.9152;A
2016;18;4;Separaciones;;A
2016;21;000;Separaciones;50.6884;A
2016;21;0;Separaciones;33.3964;A
2016;21;1;Separaciones;8.646;A
2016;21;2;Separaciones;5.1876;A
2016;21;3;Separaciones;3.4584;A
2016;21;4;Separaciones;;A
2016;21;05+;Separaciones;;A
2016;23;000;Separaciones;72.7504;A
2016;23;0;Separaciones;45.844;A
2016;23;1;Separaciones;14.948;A
2016;23;2;Separaciones;8.9688;A
2016;23;3;Separaciones;2.9896;A
2016;23;4;Separaciones;;A
2016;23;05+;Separaciones;;A
2016;29;000;Separaciones;172.0624;A
2016;29;0;Separaciones;94.0312;A
2016;29;1;Separaciones;39.0156;A
2016;29;2;Separaciones;33.0132;A
2016;29;3;Separaciones;6.0024;A
2016;29;4;Separaciones;;A
2016;29;05+;Separaciones;;A
2016;41;000;Separaciones;203.5066;A
2016;41;0;Separaciones;106.5841;A
2016;41;1;Separaciones;45.2305;A
2016;41;2;Separaciones;45.2305;A
2016;41;3;Separaciones;5.1692;A
2016;41;4;Separaciones;1.2923;A
2016;41;05+;Separaciones;;A
2015;C01;000;Separaciones;899.1127;A
2015;C01;0;Separaciones;454.8428;A
2015;C01;1;Separaciones;206.4049;A
2015;C01;2;Separaciones;174.8718;A
2015;C01;3;Separaciones;53.8521;A
2015;C01;4;Separaciones;7.7813;A
2015;C01;05+;Separaciones;1.3598;A
2015;04;000;Separaciones;56.0604;A
2015;04;0;Separaciones;30.8028;A
2015;04;1;Separaciones;12.6288;A
2015;04;2;Separaciones;11.0502;A
2015;04;3;Separaciones;1.5786;A
2015;04;4;Separaciones;;A
2015;04;05+;Separaciones;;A
2015;11;000;Separaciones;133.4995;A
2015;11;0;Separaciones;61.7785;A
2015;11;1;Separaciones;39.845;A
2015;11;2;Separaciones;22.3132;A
2015;11;3;Separaciones;7.969;A
2015;11;4;Separaciones;1.5938;A
2015;14;000;Separaciones;117.3954;A
2015;14;0;Separaciones;44.4099;A
2015;14;1;Separaciones;25.3215;A
2015;14;2;Separaciones;40.2165;A
2015;14;3;Separaciones;2.979;A
2015;14;4;Separaciones;4.4685;A
2015;18;000;Separaciones;108.1972;A
2015;18;0;Separaciones;60.0652;A
2015;18;1;Separaciones;22.347;A
2015;18;2;Separaciones;15.471;A
2015;18;3;Separaciones;8.595;A
2015;18;4;Separaciones;1.719;A
2015;18;05+;Separaciones;;A
2015;21;000;Separaciones;40.5241;A
2015;21;0;Separaciones;19.7215;A
2015;21;1;Separaciones;14.859;A
2015;21;2;Separaciones;5.9436;A
2015;21;3;Separaciones;;A
2015;21;4;Separaciones;;A
2015;23;000;Separaciones;81.3217;A
2015;23;0;Separaciones;38.7869;A
2015;23;1;Separaciones;18.2292;A
2015;23;2;Separaciones;13.6719;A
2015;23;3;Separaciones;10.6337;A
2015;23;4;Separaciones;;A
2015;29;000;Separaciones;173.1336;A
2015;29;0;Separaciones;94.6048;A
2015;29;1;Separaciones;36.4598;A
2015;29;2;Separaciones;30.8506;A
2015;29;3;Separaciones;11.2184;A
2015;29;4;Separaciones;;A
2015;29;05+;Separaciones;;A
2015;41;000;Separaciones;188.9808;A
2015;41;0;Separaciones;104.6732;A
2015;41;1;Separaciones;36.7146;A
2015;41;2;Separaciones;35.3548;A
2015;41;3;Separaciones;10.8784;A
2015;41;4;Separaciones;;A
2015;41;05+;Separaciones;1.3598;A
2014;C01;000;Separaciones;1033.68097;A
2014;C01;0;Separaciones;501.1155;A
2014;C01;1;Separaciones;258.1684;A
2014;C01;2;Separaciones;236.11905;A
2014;C01;3;Separaciones;33.84314;A
2014;C01;4;Separaciones;4.43488;A
2014;C01;05+;Separaciones;;A
2014;04;000;Separaciones;57.933;A
2014;04;0;Separaciones;21.195;A
2014;04;1;Separaciones;18.369;A
2014;04;2;Separaciones;12.717;A
2014;04;3;Separaciones;4.239;A
2014;04;4;Separaciones;1.413;A
2014;04;05+;Separaciones;;A
2014;11;000;Separaciones;162.30564;A
2014;11;0;Separaciones;87.16414;A
2014;11;1;Separaciones;36.06792;A
2014;11;2;Separaciones;30.0566;A
2014;11;3;Separaciones;7.51415;A
2014;11;4;Separaciones;1.50283;A
2014;11;05+;Separaciones;;A
2014;14;000;Separaciones;113.25196;A
2014;14;0;Separaciones;51.62957;A
2014;14;1;Separaciones;29.97846;A
2014;14;2;Separaciones;28.31299;A
2014;14;3;Separaciones;3.33094;A
2014;14;05+;Separaciones;;A
2014;18;000;Separaciones;138.23355;A
2014;18;0;Separaciones;74.43345;A
2014;18;1;Separaciones;36.4572;A
2014;18;2;Separaciones;21.2667;A
2014;18;3;Separaciones;4.55715;A
2014;18;4;Separaciones;1.51905;A
2014;21;000;Separaciones;57.99901;A
2014;21;0;Separaciones;29.70681;A
2014;21;1;Separaciones;15.56071;A
2014;21;2;Separaciones;12.73149;A
2014;21;3;Separaciones;;A
2014;21;4;Separaciones;;A
2014;23;000;Separaciones;74.8578;A
2014;23;0;Separaciones;42.5662;A
2014;23;1;Separaciones;16.1458;A
2014;23;2;Separaciones;13.2102;A
2014;23;3;Separaciones;2.9356;A
2014;23;4;Separaciones;;A
2014;29;000;Separaciones;207.69645;A
2014;29;0;Separaciones;77.2824;A
2014;29;1;Separaciones;57.9618;A
2014;29;2;Separaciones;67.6221;A
2014;29;3;Separaciones;4.83015;A
2014;29;4;Separaciones;;A
2014;29;05+;Separaciones;;A
2014;41;000;Separaciones;221.40356;A
2014;41;0;Separaciones;117.13793;A
2014;41;1;Separaciones;47.62751;A
2014;41;2;Separaciones;50.20197;A
2014;41;3;Separaciones;6.43615;A
2014;41;4;Separaciones;;A
2014;41;05+;Separaciones;;A
2013;C01;000;Separaciones;974.08657;A
2013;C01;0;Separaciones;439.69164;A
2013;C01;1;Separaciones;276.77832;A
2013;C01;2;Separaciones;222.38185;A
2013;C01;3;Separaciones;31.07814;A
2013;C01;4;Separaciones;4.15662;A
2013;C01;05+;Separaciones;;A
2013;04;000;Separaciones;64.0302;A
2013;04;0;Separaciones;22.9852;A
2013;04;1;Separaciones;27.9106;A
2013;04;2;Separaciones;11.4926;A
2013;04;3;Separaciones;1.6418;A
2013;04;4;Separaciones;;A
2013;11;000;Separaciones;161.1555;A
2013;11;0;Separaciones;68.85735;A
2013;11;1;Separaciones;45.41655;A
2013;11;2;Separaciones;39.55635;A
2013;11;3;Separaciones;7.32525;A
2013;11;4;Separaciones;;A
2013;14;000;Separaciones;97.66512;A
2013;14;0;Separaciones;35.26796;A
2013;14;1;Separaciones;31.19858;A
2013;14;2;Separaciones;23.05982;A
2013;14;3;Separaciones;6.7823;A
2013;14;4;Separaciones;1.35646;A
2013;14;05+;Separaciones;;A
2013;18;000;Separaciones;103.65564;A
2013;18;0;Separaciones;54.5556;A
2013;18;1;Separaciones;21.82224;A
2013;18;2;Separaciones;19.09446;A
2013;18;3;Separaciones;6.81945;A
2013;18;4;Separaciones;1.36389;A
2013;18;05+;Separaciones;;A
2013;21;000;Separaciones;66.06842;A
2013;21;0;Separaciones;24.41659;A
2013;21;1;Separaciones;20.10778;A
2013;21;2;Separaciones;17.23524;A
2013;21;3;Separaciones;2.87254;A
2013;21;4;Separaciones;1.43627;A
2013;21;05+;Separaciones;;A
2013;23;000;Separaciones;88.90119;A
2013;23;0;Separaciones;39.51164;A
2013;23;1;Separaciones;26.81147;A
2013;23;2;Separaciones;22.57808;A
2013;23;3;Separaciones;;A
2013;23;4;Separaciones;;A
2013;29;000;Separaciones;186.693;A
2013;29;0;Separaciones;90.4743;A
2013;29;1;Separaciones;51.6996;A
2013;29;2;Separaciones;40.2108;A
2013;29;3;Separaciones;4.3083;A
2013;29;4;Separaciones;;A
2013;29;05+;Separaciones;;A
2013;41;000;Separaciones;205.9175;A
2013;41;0;Separaciones;103.623;A
2013;41;1;Separaciones;51.8115;A
2013;41;2;Separaciones;49.1545;A
2013;41;3;Separaciones;1.3285;A
2013;41;4;Separaciones;;A
2013;41;05+;Separaciones;;A
2012;C01;000;Separaciones;1325.99833;A
2012;C01;0;Separaciones;615.48143;A
2012;C01;1;Separaciones;338.4834;A
2012;C01;2;Separaciones;312.17917;A
2012;C01;3;Separaciones;51.40521;A
2012;C01;4;Separaciones;2.03194;A
2012;C01;05+;Separaciones;6.41718;A
2012;04;000;Separaciones;81.0995;A
2012;04;0;Separaciones;29.73194;A
2012;04;1;Separaciones;27.94033;A
2012;04;2;Separaciones;23.42723;A
